date,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-12,CUS96415487160,60,135500,USD,AGENCY,0.135
2022-09-12,CUS46815784824,24,32300,USD,WEB PAGE,0.099
2022-09-12,CUS73299122936,36,70000,USD,AGENCY,0.129
2022-09-12,CUS94519629824,24,15000,USD,WEB PAGE,0.105
2022-09-12,CUS27534037148,48,5000,USD,WEB PAGE,0.135
2022-09-12,CUS63036318560,60,140000,USD,AGENCY,0.155
2022-09-12,CUS73958920260,60,12800,USD,WEB PAGE,0.145
2022-09-12,CUS52242336948,48,15000,USD,WEB PAGE,0.28
2022-09-12,CUS31533905636,36,3000,USD,WEB PAGE,0.24
2022-09-12,CUS64010869760,60,55020,USD,WEB PAGE,0.225
2022-09-12,CUS79682922648,48,100000,USD,WEB PAGE,0.15
2022-09-12,CUS92508787960,60,10000,USD,WEB PAGE,0.14
2022-09-12,CUS83279698336,36,51100,USD,AGENCY,0.24
2022-09-12,CUS54887784436,36,48000,USD,WEB PAGE,0.14
2022-09-12,CUS42055541760,60,13000,USD,WEB PAGE,0.135
2022-09-12,CUS15461724660,60,58000,USD,WEB PAGE,0.104
2022-09-12,CUS85001713760,60,24390,USD,CONTACT CENTER,0.109
2022-09-12,CUS35195464260,60,93000,USD,WEB PAGE,0.119
2022-09-12,CUS73452548936,36,11400,USD,AGENCY,0.155
2022-09-12,CUS24429559160,60,76054.09,USD,WEB PAGE,0.115
2022-09-12,CUS74317355760,60,43900,USD,WEB PAGE,0.145
2022-09-12,CUS31068523460,60,95505,USD,WEB PAGE,0.115
2022-09-12,CUS97505523936,36,10000,USD,WEB PAGE,0.28
2022-09-12,CUS86197891160,60,24999.99,USD,WEB PAGE,0.225
2022-09-12,CUS35658218848,48,50000,USD,AGENCY,0.275
2022-09-12,CUS32690439924,24,23326,USD,WEB PAGE,0.28
2022-09-12,CUS67250864448,48,40000,USD,AGENCY,0.195
2022-09-12,CUS61650266360,60,130000,USD,AGENCY,0.165
2022-09-12,CUS41369951760,60,30000,USD,WEB PAGE,0.115
2022-09-12,CUS21278310112,12,25000,USD,AGENCY,0.139
2022-09-12,CUS79708480360,60,19620,USD,WEB PAGE,0.109
2022-09-12,CUS69254234160,60,21397.69,USD,AGENCY,0.185
2022-09-12,CUS76462242260,60,29520,USD,WEB PAGE,0.104
2022-09-12,CUS30651249460,60,63183.15,USD,AGENCY,0.099
2022-09-12,CUS61913204160,60,63183.15,USD,WEB PAGE,0.099
2022-09-12,CUS31740206560,60,25000,USD,AGENCY,0.105
2022-09-12,CUS53906901248,48,25000,USD,WEB PAGE,0.14
2022-09-12,CUS45061629660,60,45200,USD,WEB PAGE,0.125
2022-09-12,CUS13559369160,60,140000,USD,WEB PAGE,0.125
2022-09-12,CUS22869883948,48,50000,USD,WEB PAGE,0.115
2022-09-12,CUS80743906848,48,20000,USD,WEB PAGE,0.28
2022-09-12,CUS50290844660,60,80000,USD,AGENCY,0.24
2022-09-12,CUS80231018160,60,80000,USD,WEB PAGE,0.145
2022-09-12,CUS49569091060,60,67500,USD,WEB PAGE,0.105
2022-09-12,CUS97843092760,60,30000,USD,WEB PAGE,0.195
2022-09-12,CUS90922027036,36,44600,USD,WEB PAGE,0.215
2022-09-12,CUS69101531112,12,2000,USD,WEB PAGE,0.215
2022-09-12,CUS89835216824,24,16100,USD,WEB PAGE,0.17
2022-09-12,CUS58268094412,12,20000,USD,WEB PAGE,0.14
2022-09-12,CUS22307652548,48,3000,USD,WEB PAGE,0.215
2022-09-12,CUS79873650560,60,100000,USD,WEB PAGE,0.104
2022-09-12,CUS85876624348,48,45000,USD,WEB PAGE,0.125
2022-09-12,CUS25426049048,48,30007,USD,CONTACT CENTER,0.109
2022-09-12,CUS36203511024,24,8500,USD,WEB PAGE,0.155
2022-09-12,CUS76679013624,24,35000,USD,AGENCY,0.115
2022-09-12,CUS45962774648,48,36000,USD,MAIL OFFER,0.115
2022-09-12,CUS95649157712,12,5000,USD,WEB PAGE,0.14
2022-09-12,CUS20511513360,60,3700,USD,WEB PAGE,0.14
2022-09-12,CUS99152428924,24,30000,USD,WEB PAGE,0.245
2022-09-12,CUS23350673148,48,9100,USD,WEB PAGE,0.33
2022-09-12,CUS77089261624,24,8038,USD,WEB PAGE,0.245
2022-09-12,CUS93641683236,36,80000,USD,AGENCY,0.315
2022-09-12,CUS56894886148,48,81897.18,USD,AGENCY,0.23
2022-09-12,CUS23753239336,36,40000,USD,AGENCY,0.245
2022-09-12,CUS22047642448,48,55000,USD,AGENCY,0.14
2022-09-12,CUS46326286260,60,30396,USD,WEB PAGE,0.114
2022-09-12,CUS45267854060,60,23000,USD,WEB PAGE,0.145
2022-09-12,CUS31768795760,60,57000,USD,WEB PAGE,0.105
2022-09-12,CUS11125597436,36,27500,USD,WEB PAGE,0.125
2022-09-12,CUS49772936760,60,52680,USD,WEB PAGE,0.115
2022-09-12,CUS34762419348,48,20000,USD,WEB PAGE,0.105
2022-09-12,CUS15887833948,48,41250,USD,AGENCY,0.33
2022-09-12,CUS69697117760,60,24800,USD,WEB PAGE,0.145
2022-09-12,CUS45975991812,12,15000,USD,WEB PAGE,0.19
2022-09-12,CUS51999176260,60,102300,USD,AGENCY,0.099
2022-09-12,CUS50005256024,24,4500,USD,WEB PAGE,0.135
2022-09-12,CUS21223347436,36,40000,USD,WEB PAGE,0.114
2022-09-12,CUS83922773060,60,31450,USD,WEB PAGE,0.105
2022-09-12,CUS87359118724,24,40000,USD,WEB PAGE,0.135
2022-09-12,CUS97985920124,24,15000,USD,WEB PAGE,0.175
2022-09-12,CUS92716932824,24,29000,USD,AGENCY,0.24
2022-09-12,CUS19446407536,36,64000,USD,WEB PAGE,0.105
2022-09-12,CUS13155478960,60,22000,USD,WEB PAGE,0.28
2022-09-12,CUS15705662260,60,100000,USD,AGENCY,0.245
2022-09-12,CUS74952146448,48,65020,USD,WEB PAGE,0.105
2022-09-12,CUS92670950624,24,20000,USD,AGENCY,0.23
2022-09-12,CUS31933252960,60,60796,USD,WEB PAGE,0.104
2022-09-12,CUS48082243360,60,100000,USD,AGENCY,0.155
2022-09-12,CUS70450974460,60,45500,USD,WEB PAGE,0.145
2022-09-12,CUS55940792160,60,25000,USD,WEB PAGE,0.12
2022-09-12,CUS63230904024,24,9703.5,USD,WEB PAGE,0.115
2022-09-12,CUS20948788760,60,79900,USD,WEB PAGE,0.135
2022-09-12,CUS38522912760,60,140000,USD,AGENCY,0.115
2022-09-12,CUS88737090848,48,20000,USD,CONTACT CENTER,0.28
2022-09-12,CUS59162475460,60,20000,USD,WEB PAGE,0.325
2022-09-12,CUS14285064924,24,37500,USD,WEB PAGE,0.305
2022-09-12,CUS31182833060,60,52500,USD,AGENCY,0.14
2022-09-12,CUS45001528160,60,100000,USD,WEB PAGE,0.109
2022-09-12,CUS12900863760,60,37000,USD,AGENCY,0.14
2022-09-12,CUS17911035560,60,20000,USD,AGENCY,0.165
2022-09-12,CUS82325573060,60,42500,USD,AGENCY,0.109
2022-09-12,CUS25142929660,60,3940,USD,WEB PAGE,0.14
2022-09-12,CUS76322118960,60,13000,USD,WEB PAGE,0.129
2022-09-12,CUS60374538824,24,8000,USD,WEB PAGE,0.109
2022-09-12,CUS27542447960,60,84700,USD,WEB PAGE,0.099
2022-09-12,CUS12965116860,60,55000,USD,WEB PAGE,0.099
2022-09-12,CUS56889019760,60,75000,USD,WEB PAGE,0.109
2022-09-12,CUS50988296060,60,140000,USD,WEB PAGE,0.109
2022-09-12,CUS63988385948,48,20000,USD,WEB PAGE,0.135
2022-09-12,CUS38542488360,60,128000,USD,AGENCY,0.145
2022-09-12,CUS96081923536,36,70000,USD,AGENCY,0.345
2022-09-12,CUS78077855536,36,70000,USD,WEB PAGE,0.345
2022-09-12,CUS40222583148,48,92800,USD,WEB PAGE,0.125
2022-09-12,CUS87454456360,60,11814.25,USD,AGENCY,0.105
2022-09-12,CUS94746397660,60,87500,USD,WEB PAGE,0.105
2022-09-12,CUS20621120524,24,27000,USD,AGENCY,0.315
2022-09-12,CUS30979992424,24,27000,USD,WEB PAGE,0.205
2022-09-12,CUS44463551336,36,44000,USD,WEB PAGE,0.145
2022-09-12,CUS89779725824,24,17550,USD,WEB PAGE,0.119
2022-09-12,CUS61421194436,36,50000,USD,WEB PAGE,0.135
2022-09-12,CUS60668473060,60,60000,USD,WEB PAGE,0.109
2022-09-12,CUS14119205424,24,33000,USD,WEB PAGE,0.129
2022-09-12,CUS70435314636,36,43000,USD,WEB PAGE,0.135
2022-09-12,CUS90190585824,24,12461,USD,WEB PAGE,0.125
2022-09-12,CUS50333430760,60,90000,USD,WEB PAGE,0.135
2022-09-12,CUS58592426660,60,25000,USD,WEB PAGE,0.125
2022-09-12,CUS63942612460,60,63417.49,USD,WEB PAGE,0.145
2022-09-12,CUS25236057648,48,55000,USD,WEB PAGE,0.115
2022-09-12,CUS45611078360,60,23500,USD,AGENCY,0.125
2022-09-12,CUS24643869248,48,84000,USD,WEB PAGE,0.15
2022-09-12,CUS66847538512,12,31500,USD,WEB PAGE,0.24
2022-09-12,CUS74643476160,60,76600,USD,AGENCY,0.23
2022-09-12,CUS39249425860,60,70000,USD,AGENCY,0.24
2022-09-12,CUS84261277460,60,43144,USD,WEB PAGE,0.28
2022-09-12,CUS64308814336,36,13067,USD,WEB PAGE,0.225
2022-09-12,CUS47675712624,24,65000,USD,WEB PAGE,0.1
2022-09-12,CUS36059184760,60,55000,USD,WEB PAGE,0.155
2022-09-12,CUS17704574012,12,10000,USD,AGENCY,0.235
2022-09-12,CUS42749625936,36,10000,USD,AGENCY,0.235
2022-09-12,CUS46826273560,60,20000,USD,AGENCY,0.145
2022-09-12,CUS15227581260,60,66000,USD,AGENCY,0.105
2022-09-12,CUS99001883048,48,15500,USD,WEB PAGE,0.109
2022-09-12,CUS91811611960,60,113700,USD,AGENCY,0.109
2022-09-12,CUS31586422460,60,100000,USD,AGENCY,0.135
2022-09-12,CUS71201034860,60,89000,USD,WEB PAGE,0.119
2022-09-12,CUS32030850548,48,55000,USD,WEB PAGE,0.16
2022-09-12,CUS75781486460,60,53000,USD,WEB PAGE,0.115
2022-09-12,CUS51796226060,60,62300,USD,WEB PAGE,0.115
2022-09-12,CUS69727449648,48,90000,USD,WEB PAGE,0.125
2022-09-12,CUS70250974060,60,90000,USD,WEB PAGE,0.125
2022-09-12,CUS64659201960,60,99600,USD,WEB PAGE,0.135
2022-09-12,CUS66956558260,60,28000,USD,WEB PAGE,0.19
2022-09-12,CUS97764150160,60,55000,USD,WEB PAGE,0.105
2022-09-12,CUS33011995636,36,34000,USD,WEB PAGE,0.33
2022-09-12,CUS87152416412,12,15000,USD,WEB PAGE,0.28
2022-09-12,CUS90461141524,24,15000,USD,WEB PAGE,0.245
2022-09-12,CUS42919029512,12,4500,USD,WEB PAGE,0.205
2022-09-12,CUS26472877748,48,18000,USD,WEB PAGE,0.195
2022-09-12,CUS64905914460,60,140000,USD,AGENCY,0.155
2022-09-12,CUS57636450660,60,37800,USD,AGENCY,0.109
2022-09-12,CUS15314981960,60,95000,USD,WEB PAGE,0.099
2022-09-12,CUS22420889224,24,10000,USD,WEB PAGE,0.104
2022-09-12,CUS75216450148,48,32700,USD,AGENCY,0.105
2022-09-12,CUS48500346424,24,10000,USD,WEB PAGE,0.119
2022-09-12,CUS15285457112,12,6500,USD,WEB PAGE,0.12
2022-09-12,CUS68719348860,60,120000,USD,AGENCY,0.105
2022-09-12,CUS45390479160,60,50000,USD,WEB PAGE,0.105
2022-09-12,CUS86487724260,60,70000,USD,WEB PAGE,0.125
2022-09-12,CUS29930050060,60,15000,USD,WEB PAGE,0.18
2022-09-12,CUS69687441760,60,55700,USD,WEB PAGE,0.285
2022-09-12,CUS73879421548,48,15000,USD,WEB PAGE,0.235
2022-09-12,CUS52907103760,60,100000,USD,AGENCY,0.245
2022-09-12,CUS88833951760,60,107900,USD,WEB PAGE,0.105
2022-09-12,CUS88459887548,48,30000,USD,CONTACT CENTER,0.14
2022-09-12,CUS56850505960,60,66855,USD,AGENCY,0.14
2022-09-12,CUS20655149612,12,18000,USD,WEB PAGE,0.135
2022-09-12,CUS76524907760,60,133700,USD,WEB PAGE,0.14
2022-09-12,CUS14667134436,36,5000,USD,WEB PAGE,0.15
2022-09-12,CUS25302813660,60,32500,USD,WEB PAGE,0.104
2022-09-12,CUS53334169960,60,36500,USD,WEB PAGE,0.119
2022-09-12,CUS25699174860,60,105000,USD,AGENCY,0.099
2022-09-12,CUS35051088560,60,38328,USD,WEB PAGE,0.099
2022-09-12,CUS46305673460,60,37700,USD,WEB PAGE,0.125
2022-09-12,CUS36596443824,24,15000,USD,WEB PAGE,0.099
2022-09-12,CUS74485183448,48,30000,USD,WEB PAGE,0.145
2022-09-12,CUS41657291660,60,50000,USD,WEB PAGE,0.135
2022-09-12,CUS51814442760,60,17600,USD,WEB PAGE,0.105
2022-09-12,CUS86607448560,60,77500,USD,WEB PAGE,0.105
2022-09-12,CUS98039963124,24,13600,USD,WEB PAGE,0.155
2022-09-12,CUS86395124060,60,80000,USD,AGENCY,0.225
2022-09-12,CUS36685131348,48,10000,USD,WEB PAGE,0.32
2022-09-12,CUS62822615348,48,20000,USD,WEB PAGE,0.28
2022-09-12,CUS17353487236,36,29030,USD,WEB PAGE,0.125
2022-09-12,CUS13096293848,48,100000,USD,WEB PAGE,0.275
2022-09-12,CUS84569786060,60,10000,USD,WEB PAGE,0.165
2022-09-12,CUS99743573660,60,73000,USD,WEB PAGE,0.11
2022-09-12,CUS17418683536,36,12300,USD,WEB PAGE,0.135
2022-09-12,CUS93380294360,60,93600,USD,WEB PAGE,0.099
2022-09-12,CUS65334103560,60,60439,USD,AGENCY,0.099
2022-09-12,CUS47119867324,24,40000,USD,WEB PAGE,0.1
2022-09-12,CUS71487550060,60,80000,USD,AGENCY,0.099
2022-09-12,CUS97273829560,60,55000,USD,WEB PAGE,0.109
2022-09-12,CUS96749447136,36,22000,USD,WEB PAGE,0.105
2022-09-12,CUS41756937460,60,9500,USD,WEB PAGE,0.245
2022-09-12,CUS76605863560,60,140000,USD,WEB PAGE,0.225
2022-09-12,CUS43491702036,36,27000,USD,WEB PAGE,0.15
2022-09-12,CUS12266205360,60,33600,USD,WEB PAGE,0.305
2022-09-12,CUS14130417160,60,71200,USD,WEB PAGE,0.14
2022-09-12,CUS78622572960,60,45000,USD,WEB PAGE,0.105
2022-09-12,CUS46185468860,60,61000,USD,WEB PAGE,0.099
2022-09-12,CUS91616687860,60,100000,USD,WEB PAGE,0.109
2022-09-12,CUS82498998860,60,46500,USD,WEB PAGE,0.145
2022-09-12,CUS71905967236,36,100000,USD,AGENCY,0.109
2022-09-12,CUS86794190524,24,37000,USD,AGENCY,0.14
2022-09-12,CUS85572548836,36,37000,USD,WEB PAGE,0.115
2022-09-12,CUS26369504224,24,15135,USD,WEB PAGE,0.125
2022-09-12,CUS54442201024,24,15135,USD,WEB PAGE,0.125
2022-09-12,CUS37439268160,60,105000,USD,WEB PAGE,0.135
2022-09-12,CUS48932325360,60,65000,USD,WEB PAGE,0.115
2022-09-12,CUS98303999560,60,60000,USD,WEB PAGE,0.125
2022-09-12,CUS15272110636,36,30000,USD,WEB PAGE,0.285
2022-09-12,CUS44637229060,60,57000,USD,AGENCY,0.145
2022-09-12,CUS31315717060,60,60000,USD,AGENCY,0.145
2022-09-12,CUS45005301660,60,150000,USD,WEB PAGE,0.125
2022-09-12,CUS74636990012,12,15000,USD,WEB PAGE,0.14
2022-09-12,CUS95609073648,48,41790,USD,WEB PAGE,0.135
2022-09-12,CUS96958035560,60,50000,USD,WEB PAGE,0.099
2022-09-12,CUS32229382260,60,40000,USD,AGENCY,0.165
2022-09-12,CUS58709473160,60,100000,USD,WEB PAGE,0.115
2022-09-12,CUS94487054360,60,74087,USD,WEB PAGE,0.105
2022-09-12,CUS82010652836,36,32900,USD,AGENCY,0.16
2022-09-12,CUS50919327660,60,70000,USD,WEB PAGE,0.145
2022-09-12,CUS15380145560,60,90000,USD,WEB PAGE,0.165
2022-09-12,CUS28696143060,60,10000,USD,WEB PAGE,0.235
2022-09-12,CUS83757978460,60,30099.04,USD,WEB PAGE,0.105
2022-09-12,CUS34393309860,60,50000,USD,WEB PAGE,0.135
2022-09-12,CUS59841579460,60,16000,USD,WEB PAGE,0.14
2022-09-12,CUS21284664860,60,37060,USD,WEB PAGE,0.129
2022-09-12,CUS52385604760,60,100000,USD,AGENCY,0.099
2022-09-12,CUS37883672448,48,33000,USD,WEB PAGE,0.115
2022-09-12,CUS34430148460,60,14500,USD,WEB PAGE,0.135
2022-09-12,CUS12023531536,36,6000,USD,WEB PAGE,0.13
2022-09-12,CUS82045420960,60,20115,USD,AGENCY,0.125
2022-09-12,CUS96209371436,36,50000,USD,WEB PAGE,0.295
2022-09-12,CUS81926663260,60,96000,USD,WEB PAGE,0.099
2022-09-12,CUS65651560360,60,57210,USD,WEB PAGE,0.115
2022-09-12,CUS74667175860,60,32300,USD,WEB PAGE,0.11
2022-09-12,CUS70655018260,60,52000,USD,WEB PAGE,0.125
2022-09-12,CUS42900893848,48,25000,USD,WEB PAGE,0.135
2022-09-12,CUS62658724460,60,21000,USD,WEB PAGE,0.24
2022-09-12,CUS28792604124,24,5000,USD,WEB PAGE,0.225
2022-09-12,CUS19008784660,60,108000,USD,WEB PAGE,0.13
2022-09-12,CUS58531682348,48,59000,USD,WEB PAGE,0.17
2022-09-12,CUS25394553648,48,33200,USD,AGENCY,0.125
2022-09-12,CUS91317765160,60,24000,USD,MAIL OFFER,0.109
2022-09-12,CUS80006950512,12,17000,USD,WEB PAGE,0.15
2022-09-12,CUS25368406048,48,30000,USD,WEB PAGE,0.12
2022-09-12,CUS46516605824,24,18000,USD,WEB PAGE,0.135
2022-09-12,CUS72217824924,24,5000,USD,WEB PAGE,0.24
2022-09-12,CUS30380670648,48,70300,USD,AGENCY,0.28
2022-09-12,CUS72696920560,60,7000,USD,WEB PAGE,0.195
2022-09-12,CUS82561132148,48,100000,USD,AGENCY,0.275
2022-09-12,CUS15257907248,48,16500,USD,WEB PAGE,0.165
2022-09-12,CUS54804595860,60,100000,USD,WEB PAGE,0.13
2022-09-12,CUS22934188860,60,30000,USD,WEB PAGE,0.12
2022-09-12,CUS44468827424,24,10000,USD,WEB PAGE,0.104
2022-09-12,CUS76996914060,60,19800,USD,WEB PAGE,0.109
2022-09-12,CUS82355141548,48,62000,USD,AGENCY,0.135
2022-09-12,CUS98758024836,36,36200,USD,WEB PAGE,0.129
2022-09-12,CUS43688087060,60,106000,USD,WEB PAGE,0.099
2022-09-12,CUS87377806960,60,133950,USD,WEB PAGE,0.099
2022-09-12,CUS74472974512,12,10003.5,USD,AGENCY,0.115
2022-09-12,CUS62755263060,60,68400,USD,WEB PAGE,0.125
2022-09-12,CUS45302195848,48,31000,USD,WEB PAGE,0.15
2022-09-12,CUS75280330748,48,25000,USD,WEB PAGE,0.235
2022-09-12,CUS54881964648,48,54470,USD,AGENCY,0.195
2022-09-12,CUS68324543924,24,100000,USD,AGENCY,0.395
2022-09-12,CUS57580451748,48,20000,USD,WEB PAGE,0.19
2022-09-12,CUS20924837648,48,38873,USD,WEB PAGE,0.19
2022-09-12,CUS96217016860,60,140000,USD,AGENCY,0.099
2022-09-12,CUS43362119260,60,21400,USD,WEB PAGE,0.12
2022-09-12,CUS70976984748,48,56000,USD,AGENCY,0.145
2022-09-12,CUS56053682848,48,14000,USD,WEB PAGE,0.125
2022-09-12,CUS42154130760,60,34000,USD,WEB PAGE,0.12
2022-09-12,CUS18234051460,60,50000,USD,AGENCY,0.135
2022-09-12,CUS55616056248,48,20000,USD,WEB PAGE,0.099
2022-09-12,CUS73677594160,60,130000,USD,WEB PAGE,0.109
2022-09-12,CUS66903316760,60,16900,USD,WEB PAGE,0.135
2022-09-12,CUS96210866348,48,25000,USD,WEB PAGE,0.119
2022-09-12,CUS49419278160,60,25800,USD,WEB PAGE,0.135
2022-09-12,CUS89908313948,48,46000,USD,WEB PAGE,0.145
2022-09-12,CUS16174682860,60,45700,USD,AGENCY,0.115
2022-09-12,CUS62341667448,48,37220,USD,WEB PAGE,0.13
2022-09-12,CUS91587316636,36,16000,USD,WEB PAGE,0.155
2022-09-12,CUS99198717260,60,40000,USD,WEB PAGE,0.105
2022-09-12,CUS96666258360,60,80000,USD,WEB PAGE,0.2
2022-09-12,CUS98050010960,60,63836.91,USD,AGENCY,0.215
2022-09-12,CUS30982747960,60,107000,USD,WEB PAGE,0.155
2022-09-12,CUS70838063860,60,38800,USD,WEB PAGE,0.145
2022-09-12,CUS78304833148,48,37500,USD,AGENCY,0.275
2022-09-12,CUS65061845748,48,37500,USD,AGENCY,0.125
2022-09-12,CUS64346773660,60,100000,USD,WEB PAGE,0.099
2022-09-12,CUS94096671860,60,100000,USD,WEB PAGE,0.099
2022-09-12,CUS12470978160,60,48800,USD,WEB PAGE,0.104
2022-09-12,CUS62514742260,60,18900,USD,WEB PAGE,0.099
2022-09-12,CUS13217622448,48,18000,USD,WEB PAGE,0.114
2022-09-12,CUS89688895448,48,5000,USD,WEB PAGE,0.135
2022-09-12,CUS89877208148,48,8476,USD,WEB PAGE,0.119
2022-09-12,CUS76108244160,60,40000,USD,WEB PAGE,0.099
2022-09-12,CUS80957543860,60,56500,USD,AGENCY,0.129
2022-09-12,CUS48800521548,48,20070,USD,WEB PAGE,0.135
2022-09-12,CUS15442817560,60,68000,USD,WEB PAGE,0.155
2022-09-12,CUS48943144536,36,43000,USD,AGENCY,0.105
2022-09-12,CUS17375178248,48,10000,USD,WEB PAGE,0.185
2022-09-12,CUS30890048260,60,31000,USD,WEB PAGE,0.105
2022-09-12,CUS37546086960,60,32400,USD,WEB PAGE,0.14
2022-09-12,CUS58853596048,48,27500,USD,WEB PAGE,0.105
2022-09-12,CUS25796129424,24,20990,USD,AGENCY,0.225
2022-09-12,CUS97670651024,24,20990,USD,AGENCY,0.105
2022-09-12,CUS39983342748,48,41950,USD,WEB PAGE,0.24
2022-09-12,CUS74347827860,60,22750,USD,WEB PAGE,0.23
2022-09-12,CUS34188151560,60,140000,USD,AGENCY,0.22
2022-09-12,CUS50469130260,60,100000,USD,WEB PAGE,0.13
2022-09-12,CUS74297623460,60,15000,USD,WEB PAGE,0.135
2022-09-12,CUS81678658948,48,55000,USD,WEB PAGE,0.099
2022-09-12,CUS22022019760,60,73100,USD,WEB PAGE,0.109
2022-09-12,CUS45412555124,24,73900,USD,WEB PAGE,0.125
2022-09-12,CUS65255662360,60,3300,USD,WEB PAGE,0.105
2022-09-12,CUS71865359660,60,113000,USD,WEB PAGE,0.115
2022-09-12,CUS26353533860,60,40000,USD,WEB PAGE,0.105
2022-09-12,CUS22090991160,60,26500,USD,WEB PAGE,0.24
2022-09-12,CUS97978228560,60,68500,USD,AGENCY,0.245
2022-09-12,CUS67205378660,60,40300,USD,WEB PAGE,0.165
2022-09-12,CUS39942556460,60,25000,USD,WEB PAGE,0.165
2022-09-12,CUS99557976548,48,20000,USD,WEB PAGE,0.19
2022-09-12,CUS40264536224,24,10000,USD,WEB PAGE,0.135
2022-09-12,CUS95575787112,12,3000,USD,WEB PAGE,0.15
2022-09-12,CUS21119887824,24,30000,USD,WEB PAGE,0.115
2022-09-12,CUS57438470160,60,41900,USD,WEB PAGE,0.109
2022-09-12,CUS49681459760,60,37000,USD,WEB PAGE,0.099
2022-09-12,CUS60849653060,60,70000,USD,WEB PAGE,0.099
2022-09-12,CUS99610433136,36,41000,USD,WEB PAGE,0.099
2022-09-12,CUS86438822860,60,60300,USD,WEB PAGE,0.099
2022-09-12,CUS74459802736,36,36722,USD,AGENCY,0.115
2022-09-12,CUS45324990160,60,43000,USD,WEB PAGE,0.2
2022-09-12,CUS78053875360,60,74000,USD,WEB PAGE,0.2
2022-09-12,CUS87508806760,60,57980,USD,WEB PAGE,0.225
2022-09-12,CUS89344736636,36,5000,USD,WEB PAGE,0.265
2022-09-12,CUS94689133260,60,82000,USD,WEB PAGE,0.125
2022-09-12,CUS86447340960,60,71400,USD,AGENCY,0.145
2022-09-12,CUS65272333960,60,78200,USD,AGENCY,0.165
2022-09-12,CUS64257484848,48,40000,USD,WEB PAGE,0.109
2022-09-12,CUS95722847560,60,47900,USD,WEB PAGE,0.099
2022-09-12,CUS17106358660,60,30000,USD,WEB PAGE,0.114
2022-09-12,CUS97503317860,60,16000,USD,WEB PAGE,0.109
2022-09-12,CUS72122186460,60,7000,USD,AGENCY,0.109
2022-09-12,CUS68093559448,48,45000,USD,WEB PAGE,0.099
2022-09-12,CUS55470721560,60,40000,USD,AGENCY,0.125
2022-09-12,CUS96959466212,12,8000,USD,WEB PAGE,0.175
2022-09-12,CUS74378462824,24,6000,USD,WEB PAGE,0.135
2022-09-12,CUS33586677236,36,20000,USD,WEB PAGE,0.125
2022-09-12,CUS86834560512,12,18000,USD,WEB PAGE,0.125
2022-09-12,CUS85536904760,60,19500,USD,WEB PAGE,0.225
2022-09-12,CUS71457300436,36,35415.15,USD,AGENCY,0.28
2022-09-12,CUS84251781424,24,1000,USD,WEB PAGE,0.15
2022-09-12,CUS57390768260,60,70500,USD,AGENCY,0.155
2022-09-12,CUS53137385248,48,32990,USD,WEB PAGE,0.165
2022-09-12,CUS39120804324,24,60000,USD,WEB PAGE,0.135
2022-09-12,CUS94398616660,60,62840,USD,WEB PAGE,0.155
2022-09-12,CUS40541332960,60,120000,USD,AGENCY,0.145
2022-09-12,CUS63800921360,60,100000,USD,WEB PAGE,0.099
2022-09-12,CUS99561936636,36,10000,USD,WEB PAGE,0.109
2022-09-12,CUS74662502260,60,40000,USD,WEB PAGE,0.099
2022-09-12,CUS14625465024,24,27122.17,USD,WEB PAGE,0.109
2022-09-12,CUS32150959260,60,43000,USD,AGENCY,0.135
2022-09-12,CUS76017548724,24,15000,USD,AGENCY,0.109
2022-09-12,CUS41583392360,60,6000,USD,WEB PAGE,0.15
2022-09-12,CUS31052971660,60,60000,USD,WEB PAGE,0.135
2022-09-12,CUS11443313748,48,45000,USD,WEB PAGE,0.13
2022-09-12,CUS59820705060,60,123500,USD,AGENCY,0.135
2022-09-12,CUS28889214060,60,32000,USD,WEB PAGE,0.11
2022-09-12,CUS71249888660,60,53000,USD,WEB PAGE,0.145
2022-09-12,CUS25078417360,60,7800,USD,WEB PAGE,0.13
2022-09-12,CUS81039627060,60,34469,USD,WEB PAGE,0.115
2022-09-12,CUS34609426912,12,9000,USD,WEB PAGE,0.21
2022-09-12,CUS29167683660,60,20000,USD,WEB PAGE,0.2
2022-09-12,CUS92019801548,48,40000,USD,WEB PAGE,0.155
2022-09-12,CUS58696071460,60,90000,USD,WEB PAGE,0.135
2022-09-12,CUS66826160624,24,18001.18,USD,AGENCY,0.125
2022-09-12,CUS42394899324,24,17000,USD,AGENCY,0.099
2022-09-12,CUS37625318560,60,130000,USD,AGENCY,0.099
2022-09-12,CUS87578621224,24,15000,USD,AGENCY,0.155
2022-09-12,CUS83963620524,24,17000,USD,WEB PAGE,0.099
2022-09-12,CUS32610096136,36,14285,USD,WEB PAGE,0.099
2022-09-12,CUS53921824960,60,55700,USD,WEB PAGE,0.119
2022-09-12,CUS67892146760,60,140000,USD,WEB PAGE,0.119
2022-09-12,CUS74697510060,60,98307,USD,AGENCY,0.115
2022-09-12,CUS68362386260,60,98307,USD,WEB PAGE,0.115
2022-09-12,CUS86582881024,24,8127.48,USD,AGENCY,0.14
2022-09-12,CUS49209027124,24,10500,USD,WEB PAGE,0.245
2022-09-12,CUS76420561360,60,45000,USD,WEB PAGE,0.225
2022-09-12,CUS27697392160,60,120000,USD,WEB PAGE,0.195
2022-09-12,CUS32097995560,60,16500,USD,WEB PAGE,0.2
