date,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-10,CUS89233180360,60,108414,USD,WEB PAGE,0.099
2022-09-10,CUS41978030660,60,47000,USD,WEB PAGE,0.129
2022-09-10,CUS47502227524,24,7000,USD,WEB PAGE,0.119
2022-09-10,CUS47116510360,60,25375.06,USD,AGENCY,0.155
2022-09-10,CUS91165149260,60,20000,USD,WEB PAGE,0.12
2022-09-10,CUS45108225260,60,51200,USD,WEB PAGE,0.1
2022-09-10,CUS35374574860,60,57724,USD,WEB PAGE,0.099
2022-09-10,CUS71860226060,60,53800,USD,WEB PAGE,0.129
2022-09-10,CUS98329213560,60,140000,USD,WEB PAGE,0.115
2022-09-10,CUS31587803160,60,90000,USD,WEB PAGE,0.105
2022-09-10,CUS16984064924,24,4500,USD,WEB PAGE,0.225
2022-09-10,CUS67025379448,48,85000,USD,AGENCY,0.305
2022-09-10,CUS70218378160,60,85000,USD,WEB PAGE,0.175
2022-09-10,CUS37529496248,48,31482,USD,CONTACT CENTER,0.1
2022-09-10,CUS79105146860,60,35500,USD,WEB PAGE,0.155
2022-09-10,CUS31862767960,60,100000,USD,WEB PAGE,0.13
2022-09-10,CUS49728106260,60,92200,USD,AGENCY,0.099
2022-09-10,CUS58727482560,60,140000,USD,WEB PAGE,0.099
2022-09-10,CUS51946816336,36,5500,USD,WEB PAGE,0.155
2022-09-10,CUS70110478460,60,10100,USD,WEB PAGE,0.135
2022-09-10,CUS19840708660,60,18993,USD,AGENCY,0.14
2022-09-10,CUS23884974760,60,20000,USD,AGENCY,0.115
2022-09-10,CUS21096052760,60,27000,USD,WEB PAGE,0.135
2022-09-10,CUS11367497048,48,50000,USD,WEB PAGE,0.22
2022-09-10,CUS67921662460,60,103000,USD,AGENCY,0.125
2022-09-10,CUS48854088924,24,64000,USD,WEB PAGE,0.125
2022-09-10,CUS66632371760,60,62047,USD,AGENCY,0.099
2022-09-10,CUS11981258848,48,20000,USD,WEB PAGE,0.144
2022-09-10,CUS52195695860,60,76700,USD,AGENCY,0.11
2022-09-10,CUS75588583648,48,55000,USD,WEB PAGE,0.104
2022-09-10,CUS37596588460,60,80000,USD,WEB PAGE,0.099
2022-09-10,CUS23098114060,60,74000,USD,WEB PAGE,0.125
2022-09-10,CUS86113542324,24,20000,USD,CONTACT CENTER,0.099
2022-09-10,CUS70187868160,60,11200,USD,WEB PAGE,0.119
2022-09-10,CUS41934380548,48,78000,USD,WEB PAGE,0.1
2022-09-10,CUS62453751760,60,69710,USD,WEB PAGE,0.139
2022-09-10,CUS77510216924,24,20000,USD,AGENCY,0.109
2022-09-10,CUS78641720760,60,48800,USD,AGENCY,0.119
2022-09-10,CUS85462103160,60,48990,USD,WEB PAGE,0.12
2022-09-10,CUS94122883624,24,8000,USD,WEB PAGE,0.105
2022-09-10,CUS19256029512,12,7500,USD,WEB PAGE,0.145
2022-09-10,CUS70724128060,60,68000,USD,WEB PAGE,0.12
2022-09-10,CUS57249524060,60,32000,USD,WEB PAGE,0.115
2022-09-10,CUS22014093012,12,1000,USD,WEB PAGE,0.14
2022-09-10,CUS49868337624,24,6000,USD,WEB PAGE,0.105
2022-09-10,CUS23264557048,48,19300,USD,WEB PAGE,0.185
2022-09-10,CUS88629398848,48,20000,USD,WEB PAGE,0.22
2022-09-10,CUS18425578336,36,51100,USD,AGENCY,0.24
2022-09-10,CUS94998806336,36,51100,USD,WEB PAGE,0.24
2022-09-10,CUS94331621060,60,15000,USD,WEB PAGE,0.115
2022-09-10,CUS32666508460,60,49850,USD,WEB PAGE,0.135
2022-09-10,CUS68441039260,60,140000,USD,AGENCY,0.16
2022-09-10,CUS28003617760,60,43200,USD,WEB PAGE,0.145
2022-09-10,CUS95511863360,60,31000,USD,AGENCY,0.115
2022-09-10,CUS98153287160,60,22000,USD,WEB PAGE,0.115
2022-09-10,CUS46660915860,60,90000,USD,WEB PAGE,0.145
2022-09-10,CUS87044534760,60,57700,USD,WEB PAGE,0.175
2022-09-10,CUS48037400060,60,47000,USD,WEB PAGE,0.15
2022-09-10,CUS69070592136,36,7000,USD,WEB PAGE,0.195
2022-09-10,CUS89029910748,48,55975.23,USD,AGENCY,0.33
2022-09-10,CUS84225960460,60,40789.22,USD,WEB PAGE,0.15
2022-09-10,CUS85497326536,36,5500,USD,WEB PAGE,0.105
2022-09-10,CUS65691784560,60,21348,USD,WEB PAGE,0.28
2022-09-10,CUS84143173960,60,80000,USD,AGENCY,0.1
2022-09-10,CUS50094549736,36,23900,USD,WEB PAGE,0.22
2022-09-10,CUS82700272912,12,15000,USD,WEB PAGE,0.105
2022-09-10,CUS19555764212,12,2000,USD,WEB PAGE,0.11
2022-09-10,CUS83086230024,24,20000,USD,WEB PAGE,0.145
2022-09-10,CUS43579877148,48,50000,USD,AGENCY,0.155
2022-09-10,CUS16899940660,60,54300,USD,AGENCY,0.105
2022-09-10,CUS12627285560,60,42503.5,USD,AGENCY,0.105
2022-09-10,CUS86682167060,60,37400,USD,WEB PAGE,0.125
2022-09-10,CUS63983100760,60,25000,USD,WEB PAGE,0.14
2022-09-10,CUS63320180448,48,15000,USD,WEB PAGE,0.175
2022-09-10,CUS59482755948,48,100000,USD,AGENCY,0.11
2022-09-10,CUS77182070848,48,27700,USD,WEB PAGE,0.145
2022-09-10,CUS25844178848,48,30000,USD,WEB PAGE,0.28
2022-09-10,CUS12007306860,60,26500,USD,WEB PAGE,0.225
2022-09-10,CUS54011994948,48,30000,USD,AGENCY,0.235
2022-09-10,CUS93821424960,60,100000,USD,AGENCY,0.105
2022-09-10,CUS93405274948,48,30000,USD,CONTACT CENTER,0.235
2022-09-10,CUS41718341248,48,91400,USD,AGENCY,0.105
2022-09-10,CUS24038387648,48,35000,USD,WEB PAGE,0.24
2022-09-10,CUS94174305636,36,100000,USD,WEB PAGE,0.125
2022-09-10,CUS18649132260,60,40100,USD,WEB PAGE,0.145
2022-09-10,CUS82908015048,48,44400,USD,WEB PAGE,0.215
2022-09-10,CUS83530319160,60,89500,USD,WEB PAGE,0.11
2022-09-10,CUS87810277860,60,140000,USD,WEB PAGE,0.115
2022-09-10,CUS51243465060,60,34000,USD,WEB PAGE,0.135
2022-09-10,CUS42711825360,60,100000,USD,WEB PAGE,0.109
2022-09-10,CUS65654270360,60,95000,USD,WEB PAGE,0.1
2022-09-10,CUS59694847448,48,26275,USD,WEB PAGE,0.099
2022-09-10,CUS46168611760,60,50000,USD,AGENCY,0.109
2022-09-10,CUS12770997048,48,27100,USD,AGENCY,0.099
2022-09-10,CUS65378062560,60,100000,USD,AGENCY,0.145
2022-09-10,CUS64788882124,24,4600,USD,MAIL OFFER,0.105
2022-09-10,CUS23707012960,60,3400,USD,WEB PAGE,0.185
2022-09-10,CUS52838124760,60,20000,USD,WEB PAGE,0.14
2022-09-10,CUS86043733848,48,30000,USD,WEB PAGE,0.275
2022-09-10,CUS82821672560,60,18000,USD,WEB PAGE,0.2
2022-09-10,CUS75789497836,36,32000,USD,WEB PAGE,0.355
2022-09-10,CUS18831738960,60,22000,USD,WEB PAGE,0.235
2022-09-10,CUS52816040760,60,13000,USD,WEB PAGE,0.13
2022-09-10,CUS79057153648,48,55000,USD,WEB PAGE,0.125
2022-09-10,CUS43382617660,60,79141,USD,WEB PAGE,0.099
2022-09-10,CUS89776006924,24,14000,USD,WEB PAGE,0.104
2022-09-10,CUS84911307160,60,140000,USD,AGENCY,0.115
2022-09-10,CUS20545596460,60,14500,USD,WEB PAGE,0.145
2022-09-10,CUS12191952160,60,140000,USD,AGENCY,0.115
2022-09-10,CUS73813271760,60,25000,USD,WEB PAGE,0.245
2022-09-10,CUS78099382160,60,15800,USD,AGENCY,0.2
2022-09-10,CUS79651835460,60,61660,USD,WEB PAGE,0.125
2022-09-10,CUS32821452236,36,6570,USD,MAIL OFFER,0.205
2022-09-10,CUS13890739760,60,60000,USD,WEB PAGE,0.129
2022-09-10,CUS50331366660,60,44252.85,USD,AGENCY,0.109
2022-09-10,CUS86357621060,60,85000,USD,WEB PAGE,0.109
2022-09-10,CUS18793026160,60,140000,USD,AGENCY,0.115
2022-09-10,CUS28342878960,60,89200,USD,CONTACT CENTER,0.125
2022-09-10,CUS52942491560,60,102300,USD,AGENCY,0.099
2022-09-10,CUS53707830448,48,58000,USD,WEB PAGE,0.135
2022-09-10,CUS48421814524,24,12000,USD,WEB PAGE,0.125
2022-09-10,CUS79380393960,60,52000,USD,WEB PAGE,0.125
2022-09-10,CUS43157750912,12,5000,USD,WEB PAGE,0.145
2022-09-10,CUS59391350648,48,20000,USD,WEB PAGE,0.175
2022-09-10,CUS60098525660,60,20000,USD,WEB PAGE,0.195
2022-09-10,CUS52572559260,60,80000,USD,WEB PAGE,0.245
2022-09-10,CUS95764449748,48,23500,USD,WEB PAGE,0.28
2022-09-10,CUS56108544260,60,9200,USD,WEB PAGE,0.245
2022-09-10,CUS64995107460,60,29500,USD,WEB PAGE,0.15
2022-09-10,CUS94673617060,60,95783.42,USD,AGENCY,0.155
2022-09-10,CUS64263812860,60,103000,USD,WEB PAGE,0.109
2022-09-10,CUS23638048648,48,63000,USD,WEB PAGE,0.099
2022-09-10,CUS28503200160,60,67000,USD,WEB PAGE,0.099
2022-09-10,CUS94235453760,60,63000,USD,WEB PAGE,0.099
2022-09-10,CUS11472442260,60,40000,USD,CONTACT CENTER,0.109
2022-09-10,CUS81002737536,36,20000,USD,WEB PAGE,0.099
2022-09-10,CUS87764713960,60,21000,USD,AGENCY,0.129
2022-09-10,CUS87081591960,60,44000,USD,WEB PAGE,0.105
2022-09-10,CUS97966447260,60,40400,USD,AGENCY,0.115
2022-09-10,CUS63647944260,60,4203.5,USD,WEB PAGE,0.115
2022-09-10,CUS55284959836,36,35000,USD,WEB PAGE,0.125
2022-09-10,CUS20123506424,24,12000,USD,WEB PAGE,0.105
2022-09-10,CUS72386256260,60,24900,USD,WEB PAGE,0.145
2022-09-10,CUS87147536224,24,37500,USD,WEB PAGE,0.165
2022-09-10,CUS87184403224,24,15000,USD,WEB PAGE,0.099
2022-09-10,CUS98605940224,24,48232,USD,AGENCY,0.099
2022-09-10,CUS31225398824,24,17400,USD,WEB PAGE,0.1
2022-09-10,CUS45635333660,60,117000,USD,AGENCY,0.14
2022-09-10,CUS56253818636,36,26500,USD,WEB PAGE,0.135
2022-09-10,CUS91858287524,24,12000,USD,WEB PAGE,0.145
2022-09-10,CUS88695261360,60,70000,USD,WEB PAGE,0.125
2022-09-10,CUS63580818448,48,60000,USD,WEB PAGE,0.12
2022-09-10,CUS51066121060,60,26400,USD,WEB PAGE,0.125
2022-09-10,CUS85124981860,60,13000,USD,WEB PAGE,0.145
2022-09-10,CUS21650595848,48,30000,USD,WEB PAGE,0.105
2022-09-10,CUS46175150760,60,130007,USD,WEB PAGE,0.245
2022-09-10,CUS38414208160,60,33868,USD,WEB PAGE,0.13
2022-09-10,CUS87986195236,36,75000,USD,WEB PAGE,0.345
2022-09-10,CUS68490133660,60,100200,USD,AGENCY,0.175
2022-09-10,CUS58496751824,24,27000,USD,WEB PAGE,0.135
2022-09-10,CUS58166135836,36,15050,USD,AGENCY,0.145
2022-09-10,CUS26528734760,60,21100,USD,WEB PAGE,0.145
2022-09-10,CUS89419075248,48,80700,USD,WEB PAGE,0.19
2022-09-10,CUS41996090460,60,80700,USD,WEB PAGE,0.19
2022-09-10,CUS31770346636,36,45000,USD,WEB PAGE,0.275
2022-09-10,CUS24227675560,60,53500,USD,AGENCY,0.135
2022-09-10,CUS20503325760,60,92500,USD,WEB PAGE,0.099
2022-09-10,CUS58699771148,48,35000,USD,WEB PAGE,0.104
2022-09-10,CUS15001382160,60,34130,USD,WEB PAGE,0.125
2022-09-10,CUS49273414412,12,13500,USD,WEB PAGE,0.125
2022-09-10,CUS59564305948,48,20000,USD,WEB PAGE,0.145
2022-09-10,CUS13922713136,36,35804,USD,AGENCY,0.105
2022-09-10,CUS48723229548,48,10500,USD,WEB PAGE,0.335
2022-09-10,CUS96648438936,36,5500,USD,AGENCY,0.225
2022-09-10,CUS27705567948,48,25000,USD,AGENCY,0.28
2022-09-10,CUS59721100160,60,60000,USD,AGENCY,0.115
2022-09-10,CUS51901443960,60,21500,USD,WEB PAGE,0.14
2022-09-10,CUS34317653424,24,10000,USD,WEB PAGE,0.24
2022-09-10,CUS37614734924,24,6000,USD,WEB PAGE,0.22
2022-09-10,CUS33903287260,60,37000,USD,WEB PAGE,0.115
2022-09-10,CUS19322744860,60,130000,USD,AGENCY,0.109
2022-09-10,CUS86568403348,48,23612,USD,WEB PAGE,0.099
2022-09-10,CUS57772927848,48,21746,USD,WEB PAGE,0.125
2022-09-10,CUS35221092460,60,40200,USD,WEB PAGE,0.145
2022-09-10,CUS62574184648,48,40000,USD,WEB PAGE,0.12
2022-09-10,CUS41928305660,60,140000,USD,WEB PAGE,0.115
2022-09-10,CUS74103350148,48,75000,USD,WEB PAGE,0.32
2022-09-10,CUS71511742948,48,50000,USD,WEB PAGE,0.225
2022-09-10,CUS51657894860,60,50000,USD,AGENCY,0.105
2022-09-10,CUS92514962060,60,110000,USD,WEB PAGE,0.17
2022-09-10,CUS29301606960,60,30571,USD,WEB PAGE,0.124
2022-09-10,CUS31037544560,60,63900,USD,WEB PAGE,0.099
2022-09-10,CUS64502730236,36,15000,USD,WEB PAGE,0.344
2022-09-10,CUS67094810924,24,20000,USD,AGENCY,0.109
2022-09-10,CUS15186394760,60,53488.89,USD,WEB PAGE,0.109
2022-09-10,CUS25020127124,24,20000,USD,AGENCY,0.145
2022-09-10,CUS66678614136,36,29091,USD,WEB PAGE,0.109
2022-09-10,CUS48018265548,48,25000,USD,WEB PAGE,0.109
2022-09-10,CUS87161035512,12,6000,USD,WEB PAGE,0.125
2022-09-10,CUS80085085724,24,20000,USD,WEB PAGE,0.109
2022-09-10,CUS12660981012,12,2000,USD,WEB PAGE,0.125
2022-09-10,CUS89491078960,60,49800,USD,WEB PAGE,0.145
2022-09-10,CUS52568817160,60,16000,USD,WEB PAGE,0.135
2022-09-10,CUS75579715360,60,40000,USD,WEB PAGE,0.105
2022-09-10,CUS99813499460,60,140000,USD,WEB PAGE,0.115
2022-09-10,CUS79722930224,24,10000,USD,WEB PAGE,0.145
2022-09-10,CUS41693508160,60,140000,USD,WEB PAGE,0.105
2022-09-10,CUS67295490148,48,37000,USD,WEB PAGE,0.17
2022-09-10,CUS79802354360,60,70500,USD,WEB PAGE,0.135
2022-09-10,CUS29944709024,24,33000,USD,AGENCY,0.14
2022-09-10,CUS84794936148,48,5000,USD,WEB PAGE,0.124
2022-09-10,CUS91451220460,60,29900,USD,WEB PAGE,0.129
2022-09-10,CUS15476631460,60,70000,USD,AGENCY,0.109
2022-09-10,CUS94549276760,60,120000,USD,WEB PAGE,0.099
2022-09-10,CUS23738376560,60,36000,USD,WEB PAGE,0.125
2022-09-10,CUS87930345560,60,72300,USD,WEB PAGE,0.115
2022-09-10,CUS91678699360,60,82000,USD,WEB PAGE,0.145
2022-09-10,CUS99602492660,60,109000,USD,AGENCY,0.115
2022-09-10,CUS17636009460,60,5000,USD,WEB PAGE,0.2
2022-09-10,CUS27698243912,12,5000,USD,WEB PAGE,0.15
2022-09-10,CUS68374863936,36,3000,USD,WEB PAGE,0.24
2022-09-10,CUS40072918860,60,63900,USD,WEB PAGE,0.245
2022-09-10,CUS93843533860,60,50000,USD,WEB PAGE,0.11
2022-09-10,CUS17018090436,36,91700,USD,AGENCY,0.195
2022-09-10,CUS98311737812,12,4500,USD,WEB PAGE,0.18
2022-09-10,CUS55854332560,60,50000,USD,WEB PAGE,0.124
2022-09-10,CUS87431000260,60,93600,USD,AGENCY,0.099
2022-09-10,CUS18504620436,36,19700,USD,WEB PAGE,0.104
2022-09-10,CUS15064582136,36,26500,USD,AGENCY,0.155
2022-09-10,CUS94240915860,60,60439,USD,WEB PAGE,0.099
2022-09-10,CUS22147979760,60,76500,USD,WEB PAGE,0.119
2022-09-10,CUS76855639660,60,33200,USD,WEB PAGE,0.14
2022-09-10,CUS48502850012,12,5000,USD,WEB PAGE,0.109
2022-09-10,CUS58757624560,60,130000,USD,WEB PAGE,0.109
2022-09-10,CUS19616882660,60,30000,USD,WEB PAGE,0.135
2022-09-10,CUS60964468048,48,27300,USD,WEB PAGE,0.135
2022-09-10,CUS65021776860,60,12510,USD,AGENCY,0.115
2022-09-10,CUS80043798024,24,6000,USD,WEB PAGE,0.14
2022-09-10,CUS73777611836,36,9000,USD,WEB PAGE,0.16
2022-09-10,CUS80115596248,48,10000,USD,WEB PAGE,0.175
2022-09-10,CUS22952009760,60,37700,USD,WEB PAGE,0.15
2022-09-10,CUS71375362812,12,1500,USD,WEB PAGE,0.33
2022-09-10,CUS74982699548,48,10000,USD,WEB PAGE,0.105
2022-09-10,CUS84349282536,36,10000,USD,WEB PAGE,0.225
2022-09-10,CUS29741401260,60,20000,USD,WEB PAGE,0.27
2022-09-10,CUS59594818148,48,100000,USD,WEB PAGE,0.2
2022-09-10,CUS72347852860,60,80000,USD,WEB PAGE,0.11
2022-09-10,CUS36438917936,36,40000,USD,AGENCY,0.195
2022-09-10,CUS67654564860,60,28600,USD,WEB PAGE,0.105
2022-09-10,CUS89583390560,60,140000,USD,WEB PAGE,0.135
2022-09-10,CUS47116696460,60,8667,USD,WEB PAGE,0.2
2022-09-10,CUS42295625336,36,20241.31,USD,WEB PAGE,0.145
2022-09-10,CUS70209577660,60,15000,USD,AGENCY,0.205
2022-09-10,CUS98282722660,60,70000,USD,AGENCY,0.135
2022-09-10,CUS57430651536,36,40000,USD,WEB PAGE,0.165
2022-09-10,CUS57174149448,48,24000,USD,WEB PAGE,0.099
2022-09-10,CUS25033505736,36,20000,USD,WEB PAGE,0.099
2022-09-10,CUS28796191860,60,20000,USD,WEB PAGE,0.135
2022-09-10,CUS68840307660,60,49500,USD,WEB PAGE,0.099
2022-09-10,CUS88555596324,24,14300,USD,AGENCY,0.165
2022-09-10,CUS44716841960,60,9000,USD,WEB PAGE,0.155
2022-09-10,CUS72052690536,36,11000,USD,WEB PAGE,0.13
2022-09-10,CUS70277485660,60,11000,USD,WEB PAGE,0.14
2022-09-10,CUS23487112712,12,6500,USD,WEB PAGE,0.145
2022-09-10,CUS77502090724,24,4000,USD,WEB PAGE,0.16
2022-09-10,CUS83073182248,48,120000,USD,AGENCY,0.105
2022-09-10,CUS73394849548,48,32000,USD,WEB PAGE,0.285
2022-09-10,CUS91494552460,60,20000,USD,WEB PAGE,0.17
2022-09-10,CUS83948116160,60,70000,USD,AGENCY,0.145
2022-09-10,CUS42070570360,60,60000,USD,WEB PAGE,0.135
2022-09-10,CUS14482586460,60,100000,USD,WEB PAGE,0.145
2022-09-10,CUS12128465136,36,2500,USD,WEB PAGE,0.16
2022-09-10,CUS38442538860,60,55650,USD,WEB PAGE,0.145
2022-09-10,CUS57637861236,36,25000,USD,AGENCY,0.135
2022-09-10,CUS82390988036,36,5000,USD,WEB PAGE,0.135
2022-09-10,CUS86554306848,48,17650,USD,WEB PAGE,0.099
2022-09-10,CUS79901084736,36,36532,USD,WEB PAGE,0.099
2022-09-10,CUS57407517760,60,95000,USD,WEB PAGE,0.109
2022-09-10,CUS96551693848,48,50000,USD,AGENCY,0.099
2022-09-10,CUS90066548024,24,17950,USD,AGENCY,0.119
2022-09-10,CUS93899491860,60,40000,USD,WEB PAGE,0.104
2022-09-10,CUS12189284536,36,40000,USD,WEB PAGE,0.155
2022-09-10,CUS39046605536,36,48200,USD,WEB PAGE,0.18
2022-09-10,CUS79706045424,24,31940,USD,AGENCY,0.33
2022-09-10,CUS69174656360,60,140000,USD,WEB PAGE,0.17
2022-09-10,CUS49235025360,60,32900,USD,WEB PAGE,0.14
2022-09-10,CUS79301511060,60,42000,USD,WEB PAGE,0.099
2022-09-10,CUS21317288860,60,29000,USD,WEB PAGE,0.12
2022-09-10,CUS60519712412,12,3500,USD,WEB PAGE,0.099
2022-09-10,CUS95110223512,12,4000,USD,WEB PAGE,0.119
2022-09-10,CUS70472304248,48,29000,USD,WEB PAGE,0.145
2022-09-10,CUS23667152236,36,22000,USD,WEB PAGE,0.115
2022-09-10,CUS14885942724,24,12000,USD,WEB PAGE,0.125
2022-09-10,CUS88222684260,60,45000,USD,WEB PAGE,0.1
2022-09-10,CUS34412912036,36,22000,USD,WEB PAGE,0.19
2022-09-10,CUS61439848648,48,50000,USD,AGENCY,0.135
2022-09-10,CUS86736397560,60,70000,USD,WEB PAGE,0.135
2022-09-10,CUS37041446560,60,82676,USD,WEB PAGE,0.104
2022-09-10,CUS91622238460,60,13439.2,USD,WEB PAGE,0.129
2022-09-10,CUS95593163248,48,17000,USD,WEB PAGE,0.11
2022-09-10,CUS35475121560,60,87500,USD,CONTACT CENTER,0.099
2022-09-10,CUS21521438636,36,19000,USD,WEB PAGE,0.099
2022-09-10,CUS14491734860,60,70000,USD,AGENCY,0.099
2022-09-10,CUS60995101224,24,20000,USD,WEB PAGE,0.13
2022-09-10,CUS61497438960,60,70000,USD,WEB PAGE,0.14
2022-09-10,CUS79130730412,12,20000,USD,WEB PAGE,0.145
2022-09-10,CUS78064107660,60,100000,USD,WEB PAGE,0.115
2022-09-10,CUS17621480212,12,13000,USD,WEB PAGE,0.125
2022-09-10,CUS14568613860,60,50000,USD,WEB PAGE,0.115
2022-09-10,CUS54318467736,36,2206.56,USD,AGENCY,0.339
2022-09-10,CUS94397489060,60,50000,USD,WEB PAGE,0.23
2022-09-10,CUS81506284548,48,25000,USD,WEB PAGE,0.1
2022-09-10,CUS31836759148,48,100000,USD,WEB PAGE,0.14
2022-09-10,CUS73873818460,60,100000,USD,AGENCY,0.165
2022-09-10,CUS37457443860,60,100000,USD,AGENCY,0.105
2022-09-10,CUS73833798536,36,40000,USD,WEB PAGE,0.18
2022-09-10,CUS31547250960,60,70000,USD,WEB PAGE,0.1
2022-09-10,CUS84857942060,60,35600,USD,CONTACT CENTER,0.135
2022-09-10,CUS36327887212,12,8000,USD,WEB PAGE,0.145
2022-09-10,CUS51633755612,12,5000,USD,WEB PAGE,0.104
2022-09-10,CUS50533871536,36,15000,USD,WEB PAGE,0.145
2022-09-10,CUS75462055724,24,5500,USD,WEB PAGE,0.125
2022-09-10,CUS64990535224,24,18000,USD,WEB PAGE,0.135
2022-09-10,CUS46961374460,60,40000,USD,WEB PAGE,0.16
2022-09-10,CUS48362059460,60,59400,USD,WEB PAGE,0.245
2022-09-10,CUS92270571660,60,85000,USD,AGENCY,0.245
2022-09-10,CUS95520552060,60,46106.8,USD,AGENCY,0.155
2022-09-10,CUS66748974436,36,53600,USD,AGENCY,0.225
2022-09-10,CUS68658454960,60,38000,USD,AGENCY,0.235
2022-09-10,CUS94938887348,48,1800,USD,WEB PAGE,0.225
2022-09-10,CUS19547710360,60,98500,USD,WEB PAGE,0.125
2022-09-10,CUS50081647348,48,19300,USD,WEB PAGE,0.124
2022-09-10,CUS70258092760,60,40000,USD,WEB PAGE,0.099
2022-09-10,CUS37629648036,36,9000,USD,WEB PAGE,0.099
2022-09-10,CUS35964333460,60,59000,USD,WEB PAGE,0.114
2022-09-10,CUS89079379348,48,75000,USD,WEB PAGE,0.124
2022-09-10,CUS53134542112,12,10003.5,USD,WEB PAGE,0.115
2022-09-10,CUS50202758560,60,75000,USD,CONTACT CENTER,0.125
2022-09-10,CUS51937723124,24,18000,USD,WEB PAGE,0.145
2022-09-10,CUS45745002712,12,1000,USD,WEB PAGE,0.12
2022-09-10,CUS80334771860,60,17000,USD,WEB PAGE,0.125
2022-09-10,CUS53735050048,48,13000,USD,WEB PAGE,0.35
2022-09-10,CUS55257858960,60,130000,USD,WEB PAGE,0.105
2022-09-10,CUS73047285236,36,5500,USD,WEB PAGE,0.135
2022-09-10,CUS27134990060,60,58000,USD,WEB PAGE,0.119
2022-09-10,CUS23099340248,48,40000,USD,WEB PAGE,0.119
2022-09-10,CUS47742359360,60,80000,USD,AGENCY,0.13
2022-09-10,CUS23497898224,24,5000,USD,WEB PAGE,0.135
2022-09-10,CUS74635900548,48,24900,USD,WEB PAGE,0.105
2022-09-10,CUS22438285336,36,595.42,USD,AGENCY,0.339
2022-09-10,CUS52095104060,60,3247.96,USD,AGENCY,0.339
2022-09-10,CUS40569985836,36,10000,USD,WEB PAGE,0.245
2022-09-10,CUS49966816836,36,20000,USD,WEB PAGE,0.24
2022-09-10,CUS63632451524,24,20000,USD,WEB PAGE,0.185
2022-09-10,CUS70961277948,48,7600,USD,WEB PAGE,0.28
2022-09-10,CUS22218895660,60,140000,USD,AGENCY,0.105
2022-09-10,CUS50312161960,60,120000,USD,WEB PAGE,0.145
2022-09-10,CUS15861664060,60,36720,USD,AGENCY,0.145
2022-09-10,CUS42076189424,24,26000,USD,AGENCY,0.215
2022-09-10,CUS22111023512,12,4400,USD,WEB PAGE,0.2
2022-09-10,CUS20349853560,60,60000,USD,CONTACT CENTER,0.099
2022-09-10,CUS89774594660,60,50000,USD,WEB PAGE,0.109
2022-09-10,CUS92768895160,60,28500,USD,WEB PAGE,0.099
2022-09-10,CUS23958665060,60,72236.8,USD,AGENCY,0.099
2022-09-10,CUS92223186524,24,6000,USD,WEB PAGE,0.13
2022-09-10,CUS90522211260,60,76500,USD,WEB PAGE,0.099
2022-09-10,CUS80575267460,60,20300,USD,WEB PAGE,0.145
2022-09-10,CUS84655620748,48,25000,USD,WEB PAGE,0.109
2022-09-10,CUS49702283960,60,35000,USD,WEB PAGE,0.104
2022-09-10,CUS92063418660,60,40000,USD,AGENCY,0.119
2022-09-10,CUS29465258760,60,30000,USD,WEB PAGE,0.099
2022-09-10,CUS12825708560,60,50800,USD,WEB PAGE,0.119
2022-09-10,CUS50820288348,48,18030,USD,WEB PAGE,0.155
2022-09-10,CUS84872864660,60,18700,USD,WEB PAGE,0.12
2022-09-10,CUS36716232460,60,34302,USD,WEB PAGE,0.109
2022-09-10,CUS45645827460,60,30000,USD,WEB PAGE,0.119
2022-09-10,CUS23176204360,60,14700,USD,WEB PAGE,0.12
2022-09-10,CUS14699964860,60,116100,USD,WEB PAGE,0.105
2022-09-10,CUS86759436636,36,37220,USD,AGENCY,0.13
2022-09-10,CUS36846896960,60,36000,USD,WEB PAGE,0.1
2022-09-10,CUS97847508124,24,15200,USD,WEB PAGE,0.125
2022-09-10,CUS88414224460,60,36000,USD,WEB PAGE,0.24
2022-09-10,CUS96847887260,60,18000,USD,WEB PAGE,0.24
2022-09-10,CUS85117783648,48,40000,USD,AGENCY,0.285
2022-09-10,CUS23751586336,36,15000,USD,WEB PAGE,0.18
2022-09-10,CUS22985826736,36,26000,USD,WEB PAGE,0.14
2022-09-10,CUS11523651260,60,40000,USD,AGENCY,0.14
2022-09-10,CUS83332265360,60,70900,USD,WEB PAGE,0.14
2022-09-10,CUS75292426560,60,60000,USD,WEB PAGE,0.19
2022-09-10,CUS49440067336,36,5000,USD,WEB PAGE,0.145
2022-09-10,CUS34241438560,60,23800,USD,WEB PAGE,0.125
2022-09-10,CUS80310684724,24,5000,USD,WEB PAGE,0.14
2022-09-10,CUS58822533024,24,5000,USD,WEB PAGE,0.145
2022-09-10,CUS72146079460,60,12000,USD,WEB PAGE,0.13
2022-09-10,CUS83772931512,12,2500,USD,WEB PAGE,0.165
2022-09-10,CUS15959389536,36,34550,USD,WEB PAGE,0.15
2022-09-10,CUS40620948060,60,50000,USD,AGENCY,0.2
2022-09-10,CUS32130413724,24,3000,USD,WEB PAGE,0.2
2022-09-10,CUS37661200060,60,100000,USD,AGENCY,0.14
2022-09-10,CUS34649656860,60,36833.94,USD,WEB PAGE,0.14
2022-09-10,CUS40251641460,60,47000,USD,WEB PAGE,0.104
2022-09-10,CUS71301346760,60,25000,USD,WEB PAGE,0.099
