date,customerId,monthly_salary,health_score,current_debt,category
2022-09-12,CUS98107912648,5633,489,18065.43,SILVER
2022-09-12,CUS46000649136,5365,489,147042.6,SILVER
2022-09-12,CUS77345971648,11957,490,202341.4,SILVER
2022-09-12,CUS40457861660,6027,490,192386.85,SILVER
2022-09-12,CUS41639834360,12457,490,600137.16,
2022-09-12,CUS11842761960,9954,490,63448.89,SILVER
2022-09-12,CUS28675947648,5865,490,173438.2,BRONZE
2022-09-12,CUS89658722960,6268,490,188083.4,SILVER
2022-09-12,CUS60939336660,9734,490,176957.7,
2022-09-12,CUS32155513048,6362,490,12287.6,
2022-09-12,CUS17174140524,11222,490,22.46,
2022-09-12,CUS70727426560,5318,490,67348.52,BRONZE
2022-09-12,CUS22679678224,9843,491,36735.24,SILVER
2022-09-12,CUS61741947860,7283,491,183826.75,BRONZE
2022-09-12,CUS70881845160,10077,491,80177.54,
2022-09-12,CUS47755090048,13009,491,612451.48,SILVER
2022-09-12,CUS99259014024,12393,491,22307,SILVER
2022-09-12,CUS63014287660,13899,491,210324.02,SILVER
2022-09-12,CUS92436481812,8644,491,96,SILVER
2022-09-12,CUS32133927848,5171,491,19834.28,
2022-09-12,CUS30793526560,6464,491,174549.51,SILVER
2022-09-12,CUS58295663524,6266,491,28911.12,SILVER
2022-09-12,CUS85865079836,11669,492,278691.4,SILVER
2022-09-12,CUS45860708760,22059,492,3357833.4,
2022-09-12,CUS22764994360,8351,492,101425.76,SILVER
2022-09-12,CUS79538164936,8668,492,102056.13,
2022-09-12,CUS77801373860,15689,492,,SILVER
2022-09-12,CUS59416507148,5935,492,36588.82,
2022-09-12,CUS70637616660,7292,492,143160.6,SILVER
2022-09-12,CUS93005622160,11113,492,91200.66,SILVER
2022-09-12,CUS44070587448,5157,492,32415.09,BRONZE
2022-09-12,CUS89391368060,11294,492,104448.9,
2022-09-12,CUS65823276636,5843,492,12460.92,SILVER
2022-09-12,CUS28609627824,5319,492,17857.1,SILVER
2022-09-12,CUS12849491336,10069,492,242089.8,GOLD
2022-09-12,CUS74642603760,6829,492,72572.68,
2022-09-12,CUS25109930448,5237,492,35819.8,SILVER
2022-09-12,CUS51303143860,6248,492,37883.53,BRONZE
2022-09-12,CUS38399708836,7856,492,103924.04,SILVER
2022-09-12,CUS88289333660,7951,493,623801.65,SILVER
2022-09-12,CUS53288510348,6801,493,369015.3,SILVER
2022-09-12,CUS48338495048,5228,493,196817.06,
2022-09-12,CUS94216637960,12312,493,574822.65,SILVER
2022-09-12,CUS61557411324,11139,493,1427.72,SILVER
2022-09-12,CUS32992668460,11194,493,497244.6,
2022-09-12,CUS46278943160,6316,493,177851.25,SILVER
2022-09-12,CUS92166220736,7327,493,283727.55,
2022-09-12,CUS73418143736,8014,493,,SILVER
2022-09-12,CUS63739215960,6316,493,177851.25,SILVER
2022-09-12,CUS30694741360,7750,493,18266.1,
2022-09-12,CUS13914992048,6285,493,8007.43,
2022-09-12,CUS34132056860,9694,493,404342.96,SILVER
2022-09-12,CUS84499294960,4026,493,94682.84,SILVER
2022-09-12,CUS22474667160,9527,493,35827.95,SILVER
2022-09-12,CUS95266047136,3974,493,27657.9,SILVER
2022-09-12,CUS45079235148,6186,494,139438.08,SILVER
2022-09-12,CUS36415411460,7319,494,9759.81,SILVER
2022-09-12,CUS43195702860,7367,494,,
2022-09-12,CUS97914627824,10290,494,534924.36,
2022-09-12,CUS62044216860,7490,494,7972.2,
2022-09-12,CUS84940660160,6196,494,80.1,
2022-09-12,CUS17197711560,23906,494,54691.96,SILVER
2022-09-12,CUS45356128224,13584,494,288039.36,BRONZE
2022-09-12,CUS85567871148,6991,494,123543.22,
2022-09-12,CUS96569782836,19868,494,71250.59,SILVER
2022-09-12,CUS63858302624,10917,494,265428.24,SILVER
2022-09-12,CUS50699492024,4853,494,41783.06,SILVER
2022-09-12,CUS95027330360,6398,494,73196.92,BRONZE
2022-09-12,CUS53466270560,5992,494,10247.88,SILVER
2022-09-12,CUS50026004924,6551,494,68603.13,SILVER
2022-09-12,CUS56973471424,14574,495,39807.12,
2022-09-12,CUS15757377760,5815,495,51441.8,BRONZE
2022-09-12,CUS16168102260,6867,495,,SILVER
2022-09-12,CUS25476181860,12898,495,95917.65,SILVER
2022-09-12,CUS58586247860,11489,495,172753.35,
2022-09-12,CUS48883919360,3716,495,,SILVER
2022-09-12,CUS34260758648,6973,496,74654.64,BRONZE
2022-09-12,CUS61634086536,9053,496,7341.36,
2022-09-12,CUS30456344724,5488,496,110823.95,
2022-09-12,CUS28583404560,5018,496,49345.38,
2022-09-12,CUS56239696960,6569,496,723,
2022-09-12,CUS86474569560,6446,496,13366.29,SILVER
2022-09-12,CUS17055012360,15363,496,533792.7,
2022-09-12,CUS76820599760,6223,496,19762.08,
2022-09-12,CUS79466993948,4874,496,35168.24,SILVER
2022-09-12,CUS99288160824,8854,496,8788.38,
2022-09-12,CUS21113239460,5084,496,7819.71,SILVER
2022-09-12,CUS83645937960,6205,496,133765.97,
2022-09-12,CUS74463850336,12500,496,551924.4,
2022-09-12,CUS53288850060,12000,496,100776.5,SILVER
2022-09-12,CUS96329763260,6268,497,78932.88,SILVER
2022-09-12,CUS72863776436,5327,497,28127.06,
2022-09-12,CUS24681717536,16066,497,955436.49,
2022-09-12,CUS36239270036,7610,497,36635.08,
2022-09-12,CUS69592512960,6943,497,24137.06,SILVER
2022-09-12,CUS65180226812,5684,497,123658.3,SILVER
2022-09-12,CUS46328161848,6386,497,10832.69,SILVER
2022-09-12,CUS20895867660,17154,497,133050.78,SILVER
2022-09-12,CUS62051403812,6675,497,1247660.12,
2022-09-12,CUS32525836960,7784,497,239.41,SILVER
2022-09-12,CUS90707694712,8131,497,298714.08,
2022-09-12,CUS66094124260,9447,497,,SILVER
2022-09-12,CUS15086220612,11701,497,7708.5,
2022-09-12,CUS32589091260,6308,497,3462.5,SILVER
2022-09-12,CUS36247503860,7702,497,164021.42,
2022-09-12,CUS67391251960,4661,497,177743.52,SILVER
2022-09-12,CUS32831372712,5561,497,4171.2,SILVER
2022-09-12,CUS27005588960,13537,497,2810.72,SILVER
2022-09-12,CUS43624316712,9199,498,236702,
2022-09-12,CUS53425095624,7653,498,121602.56,BRONZE
2022-09-12,CUS95255453836,4859,498,168788.47,SILVER
2022-09-12,CUS40444543060,11372,498,13493.41,
2022-09-12,CUS38818853148,9523,498,284254.6,SILVER
2022-09-12,CUS45260629760,12245,498,343294.38,
2022-09-12,CUS22958936760,10522,498,2211248.06,SILVER
2022-09-12,CUS89693769060,13489,498,134152.73,SILVER
2022-09-12,CUS38546211124,11687,498,55406.06,SILVER
2022-09-12,CUS39719688248,8230,498,17329.84,
2022-09-12,CUS15496823860,12960,498,384738.64,
2022-09-12,CUS39963322060,4891,499,18627.1,SILVER
2022-09-12,CUS94813530148,8691,499,96037.46,SILVER
2022-09-12,CUS85720573924,13908,499,156649.84,
2022-09-12,CUS88976798160,9910,499,,
2022-09-12,CUS21293431060,8468,499,419933.68,SILVER
2022-09-12,CUS43988672748,8463,499,13677.84,BRONZE
2022-09-12,CUS27423905748,8942,499,337272.08,SILVER
2022-09-12,CUS98158503860,6265,499,111177.94,
2022-09-12,CUS24890027060,7566,499,44504.94,SILVER
2022-09-12,CUS70321041860,5929,499,4451.84,BRONZE
2022-09-12,CUS61982581460,13107,500,174199.41,BRONZE
2022-09-12,CUS75294843324,5114,500,13673.84,BRONZE
2022-09-12,CUS58604753860,6063,500,16858.3,SILVER
2022-09-12,CUS83767451660,11723,500,184836.38,SILVER
2022-09-12,CUS14033002960,14534,500,124492.47,BRONZE
2022-09-12,CUS66912846624,6383,500,204080.38,
2022-09-12,CUS38534004160,11221,500,316086.33,SILVER
2022-09-12,CUS57718827960,15388,500,2696.96,BRONZE
2022-09-12,CUS80682318560,8276,500,282380.34,SILVER
2022-09-12,CUS99854277660,9075,500,85395.78,
2022-09-12,CUS85601328636,8064,500,393501.2,
2022-09-12,CUS20439567748,6816,500,110808.2,BRONZE
2022-09-12,CUS12921976236,11862,500,203550.29,SILVER
2022-09-12,CUS95822181860,4605,500,,
2022-09-12,CUS88926245060,10744,501,72299.98,BRONZE
2022-09-12,CUS68452677460,8825,501,189433.86,GOLD
2022-09-12,CUS52377846060,6337,501,127270.04,SILVER
2022-09-12,CUS85596525860,22969,501,565222.58,
2022-09-12,CUS80959827160,7855,501,64703.85,SILVER
2022-09-12,CUS79940794060,8088,501,569497.24,SILVER
2022-09-12,CUS57724568760,11704,501,3032.63,SILVER
2022-09-12,CUS38656105960,5588,501,8573.79,GOLD
2022-09-12,CUS69377263836,12886,501,202892.48,SILVER
2022-09-12,CUS20072993936,6985,501,,
2022-09-12,CUS34432901148,6899,501,55474.6,SILVER
2022-09-12,CUS79281005336,15113,501,230707.8,SILVER
2022-09-12,CUS78723514060,18628,501,,
2022-09-12,CUS39952881360,9678,502,90940.14,
2022-09-12,CUS28737390060,14195,502,2649681.1,SILVER
2022-09-12,CUS20915766560,4840,502,123430.76,SILVER
2022-09-12,CUS74740491760,8661,502,457126.42,
2022-09-12,CUS14561715512,9836,502,48664.8,
2022-09-12,CUS77152832424,6954,502,62681.67,SILVER
2022-09-12,CUS89995503612,9577,502,15591.06,
2022-09-12,CUS95064267436,15804,502,207442.83,
2022-09-12,CUS57874863412,12113,502,61248.81,
2022-09-12,CUS21874099260,7107,502,110048.54,BRONZE
2022-09-12,CUS13382504148,7123,502,23980.82,SILVER
2022-09-12,CUS85925359860,7123,502,23980.82,SILVER
2022-09-12,CUS81385334848,8172,502,4824,SILVER
2022-09-12,CUS64464928924,9618,502,5259.52,
2022-09-12,CUS45720942360,6860,502,20168.88,
2022-09-12,CUS82325577460,3806,502,,BRONZE
2022-09-12,CUS59212831560,6838,503,25853.69,SILVER
2022-09-12,CUS22096851460,5844,503,179573,
2022-09-12,CUS65113161224,7681,503,10804.84,
2022-09-12,CUS76620119860,6119,503,138600.25,SILVER
2022-09-12,CUS75053119948,11920,503,11515.5,
2022-09-12,CUS47843870060,5316,503,101248.2,SILVER
2022-09-12,CUS64925688660,22906,503,2585675.24,
2022-09-12,CUS29625352160,10759,503,208533.3,BRONZE
2022-09-12,CUS51974265060,17543,503,57565.99,SILVER
2022-09-12,CUS30548306536,4694,503,19337.32,
2022-09-12,CUS91516319460,6010,503,90862.24,SILVER
2022-09-12,CUS87855721636,5220,504,92124.18,SILVER
2022-09-12,CUS11520399760,17051,504,442809.62,
2022-09-12,CUS80942208960,7031,504,907121.96,
2022-09-12,CUS86845699336,7385,504,84667.94,SILVER
2022-09-12,CUS21539481712,6658,504,530.33,SILVER
2022-09-12,CUS94152188836,4984,504,34654.5,BRONZE
2022-09-12,CUS23038676748,9761,504,61269.19,SILVER
2022-09-12,CUS45987172448,10766,504,,
2022-09-12,CUS83620352748,6345,504,35049.09,
2022-09-12,CUS95598688260,8272,505,113679.32,
2022-09-12,CUS80502378536,6573,505,67359.84,
2022-09-12,CUS18634182960,7360,505,211227.24,SILVER
2022-09-12,CUS76217490060,6131,505,,SILVER
2022-09-12,CUS67728947560,5543,505,9876.95,SILVER
2022-09-12,CUS91337195160,6975,505,20405.44,
2022-09-12,CUS34203726324,4885,505,30125.24,SILVER
2022-09-12,CUS87251558860,11237,505,569055.09,SILVER
2022-09-12,CUS40827061224,9514,505,47125.86,SILVER
2022-09-12,CUS99429361548,9474,506,156962.43,
2022-09-12,CUS75431870824,5819,506,6629.62,SILVER
2022-09-12,CUS40327054036,6313,506,57131.16,SILVER
2022-09-12,CUS59682809360,22059,506,3208912.14,SILVER
2022-09-12,CUS40911472748,15624,506,305337.87,SILVER
2022-09-12,CUS83686537660,13220,506,5094.98,
2022-09-12,CUS55638858260,9698,506,43760.43,SILVER
2022-09-12,CUS54461226012,7051,506,3623.78,BRONZE
2022-09-12,CUS14469783560,9415,506,295752.44,SILVER
2022-09-12,CUS75548754736,6686,506,170120.68,BRONZE
2022-09-12,CUS75151294236,9418,506,185384.9,
2022-09-12,CUS59072713624,7455,506,56313.87,SILVER
2022-09-12,CUS37946004324,29293,507,446906.65,GOLD
2022-09-12,CUS16674244460,8227,507,141171.16,SILVER
2022-09-12,CUS82897120960,19230,507,227410.28,
2022-09-12,CUS90082083648,6650,507,6234.77,SILVER
2022-09-12,CUS95675526724,6221,507,1792.93,SILVER
2022-09-12,CUS29283171860,9122,507,191004.8,SILVER
2022-09-12,CUS14993615060,7939,507,18809.94,
2022-09-12,CUS59364532948,7688,507,44727.56,SILVER
2022-09-12,CUS32546858660,8238,507,413790.24,SILVER
2022-09-12,CUS87476203460,12792,507,71731.2,GOLD
2022-09-12,CUS88238304612,9096,507,152733.95,SILVER
2022-09-12,CUS82964705560,12970,507,1090726.8,
2022-09-12,CUS46071815960,7510,508,204116.73,SILVER
2022-09-12,CUS93885266560,8304,508,183264.36,GOLD
2022-09-12,CUS82952589860,7539,508,153661.05,SILVER
2022-09-12,CUS32551839960,7330,508,287873.37,BRONZE
2022-09-12,CUS81261404948,6458,508,9952.6,
2022-09-12,CUS52292124560,14968,508,526338.38,
2022-09-12,CUS35221097860,15057,508,308714.72,
2022-09-12,CUS78172521660,5751,508,697232.22,
2022-09-12,CUS99863618960,7387,508,105288.72,SILVER
2022-09-12,CUS22170313160,13033,509,26476.42,GOLD
2022-09-12,CUS94676082124,8693,509,271644.84,
2022-09-12,CUS22185100860,13880,509,403454.48,
2022-09-12,CUS64592415560,8133,509,190507.16,SILVER
2022-09-12,CUS38995527360,8603,509,73251.75,
2022-09-12,CUS87005148760,9600,509,58415.66,SILVER
2022-09-12,CUS92909818860,8046,509,31210.77,SILVER
2022-09-12,CUS28071289360,8828,509,193382.44,SILVER
2022-09-12,CUS57470385560,6173,509,16623.54,SILVER
2022-09-12,CUS69068884660,8534,510,82133.64,BRONZE
2022-09-12,CUS45032654548,8458,510,91909.83,BRONZE
2022-09-12,CUS96932145048,5130,510,4440.48,
2022-09-12,CUS14341189560,13880,510,403322.3,
2022-09-12,CUS49450327412,7280,510,7943.12,SILVER
2022-09-12,CUS12943525560,5651,510,6623.92,
2022-09-12,CUS19536331060,11064,510,111598.53,BRONZE
2022-09-12,CUS75558501760,11064,510,111598.53,BRONZE
2022-09-12,CUS99011167960,14454,510,17699.76,
2022-09-12,CUS19925094836,12186,510,543055.22,BRONZE
2022-09-12,CUS47567156436,8604,510,27405.13,BRONZE
2022-09-12,CUS24935070836,18480,510,26389.39,SILVER
2022-09-12,CUS27276261736,19070,510,996451.58,
2022-09-12,CUS67299867560,9723,510,25602,SILVER
2022-09-12,CUS19343108960,16122,511,1673396.24,SILVER
2022-09-12,CUS94554855236,17833,511,1582542.32,SILVER
2022-09-12,CUS59096491312,5634,511,2237.71,
2022-09-12,CUS59176806760,8817,511,117313.38,SILVER
2022-09-12,CUS52694896960,7118,511,12392.58,SILVER
2022-09-12,CUS46425844660,5422,511,113893.08,
2022-09-12,CUS67157427860,11678,511,513119.28,SILVER
2022-09-12,CUS14594120048,19479,512,85614.93,
2022-09-12,CUS47867596260,10690,512,88286.71,SILVER
2022-09-12,CUS24063872160,12174,512,759993.96,GOLD
2022-09-12,CUS28269519336,6460,512,166457.4,BRONZE
2022-09-12,CUS59803491660,6685,512,187685.12,SILVER
2022-09-12,CUS68350538336,12878,512,20488.42,
2022-09-12,CUS13461044960,5227,512,8021.82,SILVER
2022-09-12,CUS77609170724,10108,512,71700.34,
2022-09-12,CUS67966949560,11426,512,129369.76,SILVER
2022-09-12,CUS91137001060,9972,513,180206.24,BRONZE
2022-09-12,CUS42261510760,11122,513,35010,BRONZE
2022-09-12,CUS90838696560,6821,513,412.35,
2022-09-12,CUS77027384124,2212,513,16118.16,SILVER
2022-09-12,CUS93720660660,10546,513,2180440.56,BRONZE
2022-09-12,CUS44645003760,9690,513,108374.79,
2022-09-12,CUS60523948560,9650,513,243329.25,SILVER
2022-09-12,CUS87409144012,9596,513,18081.8,
2022-09-12,CUS83174899360,5969,514,21989.45,SILVER
2022-09-12,CUS43389336036,6955,514,19746.04,
2022-09-12,CUS32430742860,5279,514,6163.79,BRONZE
2022-09-12,CUS65101249460,8084,514,30693.96,BRONZE
2022-09-12,CUS16250331960,13853,514,60306.14,SILVER
2022-09-12,CUS85857093960,7736,514,112108.66,BRONZE
2022-09-12,CUS31018700960,7128,514,23816.98,SILVER
2022-09-12,CUS89249283448,9543,514,113752.32,BRONZE
2022-09-12,CUS12217794848,5672,514,,SILVER
2022-09-12,CUS40607339348,12375,514,2411545.55,SILVER
2022-09-12,CUS60471317948,12375,514,2411545.55,BRONZE
2022-09-12,CUS30532352124,8296,514,111189.62,SILVER
2022-09-12,CUS45588719824,8296,514,111189.62,SILVER
2022-09-12,CUS83248702712,7433,514,1365.9,
2022-09-12,CUS72064789860,9765,515,121734.86,SILVER
2022-09-12,CUS24634075860,5230,515,113530.64,SILVER
2022-09-12,CUS19941416360,12992,515,80827.59,SILVER
2022-09-12,CUS78678599524,12917,515,20477.97,
2022-09-12,CUS31956782260,6442,515,56723.19,SILVER
2022-09-12,CUS38656562412,8519,515,152616.3,SILVER
2022-09-12,CUS87431463960,7060,515,111659.6,GOLD
2022-09-12,CUS11226370960,8243,515,,BRONZE
2022-09-12,CUS35965168548,11572,515,10169.95,GOLD
2022-09-12,CUS86073864660,13622,515,27764.2,SILVER
2022-09-12,CUS17614239624,5418,515,42.93,SILVER
2022-09-12,CUS36053998636,9326,515,7162.68,
2022-09-12,CUS74046240212,5486,516,1801.8,BRONZE
2022-09-12,CUS89243839960,4564,516,76272.15,
2022-09-12,CUS47722450560,15131,516,221203.7,SILVER
2022-09-12,CUS98794335824,6625,516,7901.06,
2022-09-12,CUS79065134148,6151,516,29571.35,SILVER
2022-09-12,CUS57473504560,14900,516,297596.13,SILVER
2022-09-12,CUS11474626936,5428,516,150320.19,BRONZE
2022-09-12,CUS42267592960,6770,517,288907.84,
2022-09-12,CUS26689573748,20973,517,2190448.48,
2022-09-12,CUS24446061060,37214,517,1473612.12,
2022-09-12,CUS69231457760,11000,517,1110112.59,SILVER
2022-09-12,CUS75293261860,8507,517,135694.44,SILVER
2022-09-12,CUS14554241024,6128,517,198163.44,SILVER
2022-09-12,CUS91904573360,4389,517,7138.6,SILVER
2022-09-12,CUS33031151724,6186,517,13768.83,SILVER
2022-09-12,CUS61426737848,9922,517,83556.45,
2022-09-12,CUS59861772312,13095,518,277133.2,SILVER
2022-09-12,CUS87243272860,6881,518,26061.7,SILVER
2022-09-12,CUS41612775112,5110,518,4921.29,
2022-09-12,CUS90513998824,8187,518,37010.67,BRONZE
2022-09-12,CUS11896731760,6925,518,142847.04,BRONZE
2022-09-12,CUS97992305824,15000,518,358785.38,SILVER
2022-09-12,CUS95299130960,11600,518,35208.3,
2022-09-12,CUS78893035124,10825,518,259299.02,
2022-09-12,CUS99225358660,9135,518,54131.88,
2022-09-12,CUS25997667624,6199,518,19702.32,SILVER
2022-09-12,CUS92378017060,16478,519,23559.16,SILVER
2022-09-12,CUS84951316512,12965,519,91509.63,
2022-09-12,CUS16764483560,9563,519,26631.58,
2022-09-12,CUS94864099936,10451,519,149.97,SILVER
2022-09-12,CUS71316982336,8684,519,9085.63,SILVER
2022-09-12,CUS67675647060,13682,519,359137.56,SILVER
2022-09-12,CUS41820964360,10050,519,72156.54,SILVER
2022-09-12,CUS53648996760,5479,519,60105.33,BRONZE
2022-09-12,CUS95032758560,7590,519,64844.7,SILVER
2022-09-12,CUS30844181960,6953,519,27818.49,SILVER
2022-09-12,CUS25279827836,7604,520,58408.02,BRONZE
2022-09-12,CUS68647541160,18733,520,0.12,SILVER
2022-09-12,CUS47463292136,4645,520,121995.62,
2022-09-12,CUS13721792060,8552,520,368754.9,SILVER
2022-09-12,CUS43894620560,18923,520,175043.28,SILVER
2022-09-12,CUS57657224560,15999,520,117867.68,
2022-09-12,CUS90587376360,8111,520,93539.76,BRONZE
2022-09-12,CUS99793485336,11925,520,191680.16,BRONZE
2022-09-12,CUS48294262024,9394,520,901126.28,SILVER
2022-09-12,CUS86464759836,10206,520,56445.5,BRONZE
2022-09-12,CUS68979857460,7510,520,9170.14,
2022-09-12,CUS79237113448,8092,520,1852.49,SILVER
2022-09-12,CUS49193021648,8778,521,48053.26,SILVER
2022-09-12,CUS11545474936,7044,521,100793.31,SILVER
2022-09-12,CUS62247548512,11497,521,1072386.52,
2022-09-12,CUS31397740536,20188,521,25801.88,SILVER
2022-09-12,CUS43412758736,7543,521,317767.26,
2022-09-12,CUS93153426960,15090,521,351329.76,
2022-09-12,CUS47386925124,7390,521,38037.84,SILVER
2022-09-12,CUS80998499048,11349,521,549494.92,SILVER
2022-09-12,CUS91113670848,3320,521,19950.82,SILVER
2022-09-12,CUS38513420860,29165,521,1586740.95,
2022-09-12,CUS22542836336,5487,521,20160.12,SILVER
2022-09-12,CUS63834191560,8842,521,21634.59,SILVER
2022-09-12,CUS41071005924,12416,521,1078228.44,
2022-09-12,CUS59378017560,11420,521,59865.36,SILVER
2022-09-12,CUS20612035436,19616,521,18009.88,
2022-09-12,CUS16400585960,9504,521,339235.95,
2022-09-12,CUS85642491560,9491,521,187587.16,SILVER
2022-09-12,CUS66762828924,7390,522,20758.02,SILVER
2022-09-12,CUS32286386760,5245,522,,SILVER
2022-09-12,CUS29421456348,6312,522,33118.66,BRONZE
2022-09-12,CUS93352853060,9533,522,128170.67,SILVER
2022-09-12,CUS45071254448,16120,522,4168.31,GOLD
2022-09-12,CUS63334812660,7751,522,16218.39,SILVER
2022-09-12,CUS13232639148,11094,522,29337.8,SILVER
2022-09-12,CUS14829153660,16465,522,236457.5,SILVER
2022-09-12,CUS92636236760,14478,522,90433.52,BRONZE
2022-09-12,CUS62711480060,17287,523,579177.77,GOLD
2022-09-12,CUS95517259136,15642,523,558618.08,SILVER
2022-09-12,CUS36178845924,12735,523,1218690.72,
2022-09-12,CUS68284231360,32887,523,761505.15,SILVER
2022-09-12,CUS82726370060,32887,523,761505.15,SILVER
2022-09-12,CUS16342253560,11871,523,1493424.78,BRONZE
2022-09-12,CUS25554742860,7714,523,75379.42,GOLD
2022-09-12,CUS96177429724,22461,523,344161.44,SILVER
2022-09-12,CUS27628861860,8713,523,80477.37,BRONZE
2022-09-12,CUS99032002336,22461,523,344161.44,SILVER
2022-09-12,CUS85293787336,5704,523,14902.46,
2022-09-12,CUS20006083360,16698,523,2355680.34,SILVER
2022-09-12,CUS86932265460,18996,523,451891.02,SILVER
2022-09-12,CUS42386028960,6763,523,127849.64,SILVER
2022-09-12,CUS39013811712,12227,523,95951.8,SILVER
2022-09-12,CUS97865348848,9420,523,51804.06,
2022-09-12,CUS71768101060,5997,523,251300,
2022-09-12,CUS63950259760,9351,523,257042.78,SILVER
2022-09-12,CUS82076429360,8220,523,3917.94,GOLD
2022-09-12,CUS50627593824,12227,523,95951.8,SILVER
2022-09-12,CUS79524999036,18871,524,83738.54,
2022-09-12,CUS99054649360,8406,524,32426.1,BRONZE
2022-09-12,CUS80986653860,6930,524,128905.69,
2022-09-12,CUS73299320924,6071,524,57637.68,
2022-09-12,CUS46505282060,6328,524,40864.38,
2022-09-12,CUS55884915236,4445,524,136822.63,BRONZE
2022-09-12,CUS52285592436,6821,524,117063.32,
2022-09-12,CUS41344723424,5875,524,56672.46,SILVER
2022-09-12,CUS60748107348,5875,524,56672.46,SILVER
2022-09-12,CUS59010682460,8169,524,98482.7,SILVER
2022-09-12,CUS87180235660,6445,524,176268.44,SILVER
2022-09-12,CUS11523014760,8005,524,,SILVER
2022-09-12,CUS45019582360,10518,524,39908.38,SILVER
2022-09-12,CUS91007003848,7928,524,17266.12,
2022-09-12,CUS95357532060,17688,524,630273.18,SILVER
2022-09-12,CUS42791518236,10688,524,36053.66,SILVER
2022-09-12,CUS95400907760,11959,524,1293541.2,GOLD
2022-09-12,CUS69744806648,10699,524,40495.05,SILVER
2022-09-12,CUS76442248560,13949,524,61204.46,SILVER
2022-09-12,CUS79001549160,6578,524,7488.44,SILVER
2022-09-12,CUS81042096836,7304,525,47063.04,BRONZE
2022-09-12,CUS48543041912,6721,525,31131.03,SILVER
2022-09-12,CUS34231044012,6721,525,31131.03,SILVER
2022-09-12,CUS39214757424,6721,525,31131.03,SILVER
2022-09-12,CUS91848949760,11295,525,5538.46,SILVER
2022-09-12,CUS38203760760,11099,525,382130.28,
2022-09-12,CUS23431233636,9614,525,700523.6,SILVER
2022-09-12,CUS18678932860,22480,525,129067.35,SILVER
2022-09-12,CUS31469321236,12385,525,36193.4,SILVER
2022-09-12,CUS25424959160,8632,525,33455.6,SILVER
2022-09-12,CUS81872937324,5482,525,66045.48,SILVER
2022-09-12,CUS31755266260,9281,525,198215.82,SILVER
2022-09-12,CUS23570480060,14307,525,4476.48,GOLD
2022-09-12,CUS93326850748,18601,525,128260.8,SILVER
2022-09-12,CUS35581355736,8092,525,,
2022-09-12,CUS47234136836,7042,525,30401.17,SILVER
2022-09-12,CUS81483124660,8258,525,130958.4,SILVER
2022-09-12,CUS22728213336,8134,525,101697.6,SILVER
2022-09-12,CUS19426903448,8067,525,23924.66,SILVER
2022-09-12,CUS62541807036,18391,526,,SILVER
2022-09-12,CUS15328285560,5014,526,26234.36,SILVER
2022-09-12,CUS66308973436,7842,526,49224.67,SILVER
2022-09-12,CUS68067954324,18391,526,,SILVER
2022-09-12,CUS31101298760,17026,526,497397.62,SILVER
2022-09-12,CUS49700571912,4322,526,9280.64,
2022-09-12,CUS69368189036,7022,526,35123.32,BRONZE
2022-09-12,CUS75491594060,5816,526,121466.66,SILVER
2022-09-12,CUS87962068136,17756,526,459284.45,
2022-09-12,CUS65141014036,7732,526,236953.76,
2022-09-12,CUS62228970636,9691,526,8009.37,SILVER
2022-09-12,CUS34105229636,18666,526,87156.87,SILVER
2022-09-12,CUS68744550760,12671,526,33656.72,SILVER
2022-09-12,CUS77267067724,7462,526,25269.85,BRONZE
2022-09-12,CUS98599106136,12303,527,16427.48,
2022-09-12,CUS39395104660,6771,527,170214.6,SILVER
2022-09-12,CUS18946463860,9197,527,99932.13,
2022-09-12,CUS11421444260,12824,527,2055854.55,BRONZE
2022-09-12,CUS31598915360,7560,527,94299.4,BRONZE
2022-09-12,CUS14233557460,6155,527,139842.44,SILVER
2022-09-12,CUS30302811560,6155,527,139842.44,SILVER
2022-09-12,CUS45677775060,14712,527,95587.21,BRONZE
2022-09-12,CUS57720414260,11164,527,23041.2,SILVER
2022-09-12,CUS28040470812,6747,527,2583.29,SILVER
2022-09-12,CUS68414659636,7882,528,39180.99,SILVER
2022-09-12,CUS75451294060,7376,528,151.74,
2022-09-12,CUS45392647524,13934,528,273060.98,
2022-09-12,CUS35804338336,7176,528,119107.6,
2022-09-12,CUS67046580236,10807,528,268015.14,BRONZE
2022-09-12,CUS32814824824,6106,528,74667.28,BRONZE
2022-09-12,CUS57892606860,19654,528,1201388.8,SILVER
2022-09-12,CUS50911768224,11387,528,25088.7,
2022-09-12,CUS30317417524,6310,528,22161.82,SILVER
2022-09-12,CUS43559349460,15961,528,16291,SILVER
2022-09-12,CUS12456369960,6869,528,54605.74,SILVER
2022-09-12,CUS96995004948,25619,528,1305732.99,SILVER
2022-09-12,CUS39658046160,2485,528,25673,SILVER
2022-09-12,CUS12947401260,13685,529,236496.44,SILVER
2022-09-12,CUS89525529712,32838,529,1463396.7,GOLD
2022-09-12,CUS78134447860,11514,529,39135.09,SILVER
2022-09-12,CUS41400949360,11084,529,15614.79,SILVER
2022-09-12,CUS80866529436,8235,529,9344.96,SILVER
2022-09-12,CUS76229435760,6004,529,625851.9,SILVER
2022-09-12,CUS44880541960,21451,529,1637090.28,
2022-09-12,CUS57635829760,10017,529,344431.45,
2022-09-12,CUS31549237360,9290,529,10943.17,SILVER
