date,customerId,monthly_salary,health_score,current_debt,category
2022-09-11,CUS75861089660,6223,453,364,SILVER
2022-09-11,CUS55670859760,13477,453,178519.76,BRONZE
2022-09-11,CUS96324230648,8178,453,158392.76,SILVER
2022-09-11,CUS82543361560,10788,453,146782.14,SILVER
2022-09-11,CUS50548819824,23753,453,10382.9,
2022-09-11,CUS48661549024,8793,453,29301.35,SILVER
2022-09-11,CUS98223697660,6144,454,3167.55,
2022-09-11,CUS32571838836,14103,454,303777.72,
2022-09-11,CUS58020413460,13809,454,893610.21,SILVER
2022-09-11,CUS83316074260,7367,454,221011.44,
2022-09-11,CUS74905014312,19710,454,261993.56,
2022-09-11,CUS76379387960,5324,454,205741.71,
2022-09-11,CUS81167910336,15995,454,665835.06,
2022-09-11,CUS66072201648,6297,454,,SILVER
2022-09-11,CUS85236870460,8060,454,295485.25,
2022-09-11,CUS80419683160,13067,454,250898.8,SILVER
2022-09-11,CUS78721154460,6537,454,49415.03,SILVER
2022-09-11,CUS72378423560,5522,454,125784.8,SILVER
2022-09-11,CUS88730553136,8047,454,,BRONZE
2022-09-11,CUS77471920560,14374,454,2036000,
2022-09-11,CUS13077655724,9766,455,14163.88,SILVER
2022-09-11,CUS54929539248,7063,455,17537,
2022-09-11,CUS48050497936,10404,455,152940.28,
2022-09-11,CUS23199545748,6370,455,8252.7,SILVER
2022-09-11,CUS19157472660,5351,455,161543.12,BRONZE
2022-09-11,CUS71737754860,7682,455,,GOLD
2022-09-11,CUS88378949460,6997,455,,BRONZE
2022-09-11,CUS18879785124,5096,455,16557.3,
2022-09-11,CUS22109787760,11127,455,122867.92,SILVER
2022-09-11,CUS19908178748,4832,455,50688.3,SILVER
2022-09-11,CUS74996284060,19190,455,142466.31,SILVER
2022-09-11,CUS54784115112,4492,455,52008.92,
2022-09-11,CUS91393284724,7171,455,7369.09,
2022-09-11,CUS81727564512,10259,455,,
2022-09-11,CUS84787920060,11358,455,57301.53,
2022-09-11,CUS43053389448,6765,455,,
2022-09-11,CUS64464306636,4832,455,67428.98,GOLD
2022-09-11,CUS64367222160,6769,455,138784.48,SILVER
2022-09-11,CUS70840791360,17933,455,277139.56,BRONZE
2022-09-11,CUS97953378860,8263,456,3895.6,
2022-09-11,CUS85774888812,7553,456,22303,SILVER
2022-09-11,CUS98727686224,12834,456,9814.99,
2022-09-11,CUS29636121036,12379,456,106.98,SILVER
2022-09-11,CUS16340994460,6528,456,,
2022-09-11,CUS63224539560,7196,456,198789.78,BRONZE
2022-09-11,CUS54611082924,11000,456,156767.22,SILVER
2022-09-11,CUS30180346160,6012,456,279.62,SILVER
2022-09-11,CUS30429197224,8644,456,82463.79,BRONZE
2022-09-11,CUS21870710260,2829,456,9426.56,
2022-09-11,CUS26322551660,11319,456,13351.06,SILVER
2022-09-11,CUS43451348660,6884,456,173162.7,
2022-09-11,CUS42711435848,13613,456,247183.36,SILVER
2022-09-11,CUS45550301948,8513,456,1215.24,
2022-09-11,CUS40336611260,16696,456,98210.56,SILVER
2022-09-11,CUS87324775860,8296,456,23173.53,SILVER
2022-09-11,CUS18314730660,8713,456,140949.36,
2022-09-11,CUS83064017660,10937,456,114264.44,
2022-09-11,CUS31529874260,6885,456,113503.29,SILVER
2022-09-11,CUS99034822560,17867,456,255971.38,SILVER
2022-09-11,CUS98942023260,17867,456,255971.38,SILVER
2022-09-11,CUS68832767560,16696,456,98210.56,SILVER
2022-09-11,CUS67884011160,6990,456,353467.78,
2022-09-11,CUS34148896360,8712,456,123917.16,SILVER
2022-09-11,CUS51782785536,8015,456,135680.97,BRONZE
2022-09-11,CUS54116349560,7085,457,16550.85,SILVER
2022-09-11,CUS95901557760,10769,457,215160.22,SILVER
2022-09-11,CUS39430802636,11579,457,47353.48,SILVER
2022-09-11,CUS82554817560,6616,457,1389.46,
2022-09-11,CUS15429676048,8608,457,15729.27,
2022-09-11,CUS91177059912,6754,457,1889.81,
2022-09-11,CUS55803294012,8522,457,3840.88,
2022-09-11,CUS85089205460,19701,457,33657.92,SILVER
2022-09-11,CUS79836280512,6874,457,,BRONZE
2022-09-11,CUS94948336760,8694,457,54259.69,SILVER
2022-09-11,CUS27345370248,5816,457,123675.93,SILVER
2022-09-11,CUS23527747460,9215,457,648358.56,
2022-09-11,CUS41276583836,11274,457,275173.58,GOLD
2022-09-11,CUS73869879460,5129,457,42970.44,SILVER
2022-09-11,CUS83832854560,8141,457,235322.7,SILVER
2022-09-11,CUS51183873460,8141,457,235322.7,
2022-09-11,CUS65623584724,7002,457,1479.7,SILVER
2022-09-11,CUS83876012648,5653,457,36631.94,BRONZE
2022-09-11,CUS88623212524,5205,457,19791.34,BRONZE
2022-09-11,CUS52357581936,6232,457,19222.13,GOLD
2022-09-11,CUS37337767960,3840,457,,BRONZE
2022-09-11,CUS42004035360,8150,458,561.6,BRONZE
2022-09-11,CUS79168662860,10601,458,413709,SILVER
2022-09-11,CUS99946596360,8450,458,61994.34,SILVER
2022-09-11,CUS86811488860,6660,458,38334.24,BRONZE
2022-09-11,CUS80014059848,9947,458,239772.38,SILVER
2022-09-11,CUS63274179860,8267,458,47105.7,SILVER
2022-09-11,CUS55539897748,10617,458,270231.2,SILVER
2022-09-11,CUS14523655136,6301,458,245765.75,SILVER
2022-09-11,CUS76602636860,7623,458,142771.16,
2022-09-11,CUS63416922360,19898,458,331482.39,BRONZE
2022-09-11,CUS28218661260,6695,458,141539.68,BRONZE
2022-09-11,CUS64051952860,5902,458,5011.13,
2022-09-11,CUS84638274760,17851,458,77503.24,BRONZE
2022-09-11,CUS70717615460,9272,458,12383.91,
2022-09-11,CUS50731584460,14985,458,253104.52,
2022-09-11,CUS60307310060,8339,458,4666.08,BRONZE
2022-09-11,CUS36901618860,7695,458,59695.9,BRONZE
2022-09-11,CUS26035882048,2651,458,8829.69,SILVER
2022-09-11,CUS20829814524,8082,459,5498.2,
2022-09-11,CUS70581646660,32256,459,271493.68,
2022-09-11,CUS72310054436,11216,459,67949.13,
2022-09-11,CUS27268558860,6692,459,822892.25,
2022-09-11,CUS31850010724,4737,459,24146.68,BRONZE
2022-09-11,CUS52713510160,4053,459,6337.02,BRONZE
2022-09-11,CUS91991977712,3869,459,12573.12,
2022-09-11,CUS49132291636,6042,459,76567.08,SILVER
2022-09-11,CUS36817656348,15156,459,54752.19,
2022-09-11,CUS35479319660,14285,459,121291.59,BRONZE
2022-09-11,CUS69380975960,6336,459,998.6,SILVER
2022-09-11,CUS23744159260,28500,459,99133.36,BRONZE
2022-09-11,CUS46553432860,13235,459,320459.76,BRONZE
2022-09-11,CUS41162399660,15626,459,526296.85,
2022-09-11,CUS50423009060,8336,459,,BRONZE
2022-09-11,CUS23311067360,18867,460,1328866.44,SILVER
2022-09-11,CUS46052937424,3113,460,15000,BRONZE
2022-09-11,CUS70025955460,11131,460,205638.28,GOLD
2022-09-11,CUS86384667148,8545,460,37985.01,
2022-09-11,CUS38620841324,8598,460,155880.96,
2022-09-11,CUS44624331936,15092,460,326398.9,BRONZE
2022-09-11,CUS91821483124,15092,460,326398.9,BRONZE
2022-09-11,CUS13921043660,14699,460,217750.83,
2022-09-11,CUS86117849160,11700,460,480168.8,SILVER
2022-09-11,CUS75845228848,7528,460,,SILVER
2022-09-11,CUS81920014512,4807,460,64173.27,
2022-09-11,CUS49111968660,7724,460,484164.35,
2022-09-11,CUS73122454360,13350,460,1973044.32,
2022-09-11,CUS29403113560,4453,460,87517.2,BRONZE
2022-09-11,CUS51619792536,5585,460,34369.1,SILVER
2022-09-11,CUS58542816436,10932,460,,SILVER
2022-09-11,CUS26646773060,8138,460,101299.56,BRONZE
2022-09-11,CUS51634973160,5652,460,258598.25,
2022-09-11,CUS81626523024,4839,460,3797.94,SILVER
2022-09-11,CUS83537534336,5425,460,41381.92,SILVER
2022-09-11,CUS44394825960,34246,461,,
2022-09-11,CUS11409622112,16975,461,106754.75,
2022-09-11,CUS99600574260,6364,461,48079.68,
2022-09-11,CUS51726770560,6889,461,,SILVER
2022-09-11,CUS44157570760,11818,461,275470.44,SILVER
2022-09-11,CUS19056487960,5050,461,10254.2,BRONZE
2022-09-11,CUS22178105060,3899,461,,
2022-09-11,CUS93106724160,5460,461,117001.47,BRONZE
2022-09-11,CUS77824995960,18218,461,322768.08,SILVER
2022-09-11,CUS97976744560,8329,461,2552.88,SILVER
2022-09-11,CUS65338496624,6539,461,84032.19,SILVER
2022-09-11,CUS16971449360,13717,461,,GOLD
2022-09-11,CUS47519927360,8166,461,431847.92,
2022-09-11,CUS38906710560,13698,461,231473.37,SILVER
2022-09-11,CUS48583100260,5569,461,115065,
2022-09-11,CUS12922248436,6304,461,31476.06,SILVER
2022-09-11,CUS80868593136,7387,461,58715.51,
2022-09-11,CUS49395548960,8996,461,35383.81,SILVER
2022-09-11,CUS67814836436,4248,462,98277.96,SILVER
2022-09-11,CUS36963430560,6595,462,4828.63,SILVER
2022-09-11,CUS62510069536,2304,462,9930.37,BRONZE
2022-09-11,CUS94943207648,6361,462,190000,BRONZE
2022-09-11,CUS97606643760,4751,462,32734.2,SILVER
2022-09-11,CUS42020408148,10382,462,499.9,SILVER
2022-09-11,CUS58439770760,8490,462,83896.98,
2022-09-11,CUS46013501436,8802,462,25734.59,BRONZE
2022-09-11,CUS30020534748,5757,462,,GOLD
2022-09-11,CUS48956811760,9708,462,187818.27,
2022-09-11,CUS52189222360,8431,462,55841.27,BRONZE
2022-09-11,CUS46184415624,18951,462,11,
2022-09-11,CUS28302890548,8109,462,39630.9,SILVER
2022-09-11,CUS14017987260,8721,462,181626.68,SILVER
2022-09-11,CUS80670147348,4379,462,3571.19,
2022-09-11,CUS33497743960,6545,462,23052.52,
2022-09-11,CUS57301113260,4224,463,7424.8,SILVER
2022-09-11,CUS84264345660,5827,463,70333.14,SILVER
2022-09-11,CUS29275325260,14462,463,579.82,SILVER
2022-09-11,CUS67190175448,7609,463,12332.25,
2022-09-11,CUS57293284448,15445,463,3559120.89,
2022-09-11,CUS72761004648,9348,463,94491.11,SILVER
2022-09-11,CUS55570844324,9061,463,14033.15,SILVER
2022-09-11,CUS26173873148,7093,463,266617.96,BRONZE
2022-09-11,CUS95869837860,4862,463,99866.92,SILVER
2022-09-11,CUS72881755460,5488,463,13616.48,SILVER
2022-09-11,CUS14938342960,9251,464,71155.76,SILVER
2022-09-11,CUS84599740048,9120,464,11765.8,
2022-09-11,CUS25768361360,16365,464,182090.05,SILVER
2022-09-11,CUS51033250760,6906,464,,
2022-09-11,CUS35021578760,6880,464,114601.11,BRONZE
2022-09-11,CUS97272556760,8524,464,45420.32,
2022-09-11,CUS72234388224,16408,464,281.15,
2022-09-11,CUS48250090760,6852,464,4708.31,SILVER
2022-09-11,CUS99911674960,19896,464,2972150.34,
2022-09-11,CUS33710149360,7087,464,242039.3,
2022-09-11,CUS59105361460,4837,464,72613.55,SILVER
2022-09-11,CUS33391807360,5995,464,85101.28,SILVER
2022-09-11,CUS62752013360,5995,464,85101.28,SILVER
2022-09-11,CUS29082554760,5995,464,85101.28,SILVER
2022-09-11,CUS59312324048,8575,464,3178.21,SILVER
2022-09-11,CUS38414454412,4885,464,244270.32,SILVER
2022-09-11,CUS64178763960,5588,464,10.98,
2022-09-11,CUS55520089160,5147,464,85770.81,SILVER
2022-09-11,CUS77078371948,8360,464,110805.36,SILVER
2022-09-11,CUS46070296036,5705,464,77753.7,BRONZE
2022-09-11,CUS70619146324,7446,464,15266.18,SILVER
2022-09-11,CUS99450628160,5488,465,8160.56,BRONZE
2022-09-11,CUS47345599460,5404,465,93865.11,
2022-09-11,CUS84557526260,11739,465,786964.3,SILVER
2022-09-11,CUS27165160848,13984,465,3508354.3,
2022-09-11,CUS70078744724,7839,465,18945.69,SILVER
2022-09-11,CUS12916817324,13965,465,32183.28,SILVER
2022-09-11,CUS63697933960,9372,465,260345.91,SILVER
2022-09-11,CUS98214264060,9372,465,260345.91,SILVER
2022-09-11,CUS63453313460,11912,465,22407.63,BRONZE
2022-09-11,CUS61722629760,7338,465,114729.24,SILVER
2022-09-11,CUS39470426648,11957,465,160885.42,
2022-09-11,CUS87512562360,6745,465,30678.16,SILVER
2022-09-11,CUS15057789760,8582,465,102687.73,BRONZE
2022-09-11,CUS20445408660,8582,465,102687.73,BRONZE
2022-09-11,CUS33363976460,8173,465,2804.51,SILVER
2022-09-11,CUS88725558960,13030,465,198603.5,SILVER
2022-09-11,CUS70725634536,7054,465,142370.91,SILVER
2022-09-11,CUS58935232760,25517,465,15638.94,SILVER
2022-09-11,CUS83765880336,6980,465,107930.06,SILVER
2022-09-11,CUS33954236148,5007,465,5566.77,
2022-09-11,CUS89368093724,5535,465,290.85,
2022-09-11,CUS68424728436,13486,466,10216.89,SILVER
2022-09-11,CUS27567118860,8191,466,317736.44,SILVER
2022-09-11,CUS95145097160,6441,466,390.06,
2022-09-11,CUS40769082160,7576,466,8582.9,SILVER
2022-09-11,CUS54197981336,8508,466,71092.88,SILVER
2022-09-11,CUS79289445824,6814,466,139139.07,SILVER
2022-09-11,CUS89987841360,9859,466,127496.55,SILVER
2022-09-11,CUS33628257248,17234,466,40060.1,SILVER
2022-09-11,CUS35906233624,4712,466,2202.48,BRONZE
2022-09-11,CUS20460548260,6905,466,41493.5,
2022-09-11,CUS20514572960,9628,466,17039.14,SILVER
2022-09-11,CUS72621142636,6699,466,527566.25,
2022-09-11,CUS77524083660,5959,466,313279.44,SILVER
2022-09-11,CUS31182616760,10737,466,183608.58,SILVER
2022-09-11,CUS79782367760,9000,466,174471.33,SILVER
2022-09-11,CUS63230519060,9933,467,20570.41,
2022-09-11,CUS89308466560,6156,467,34539.06,
2022-09-11,CUS57868979736,9035,467,468839.55,SILVER
2022-09-11,CUS31948115160,11513,467,76059.19,
2022-09-11,CUS60114361948,6866,467,94378.98,SILVER
2022-09-11,CUS67125490936,10058,467,207249.62,GOLD
2022-09-11,CUS60000005724,5653,467,3380.26,
2022-09-11,CUS52592646148,10058,467,207249.62,GOLD
2022-09-11,CUS66350191848,10926,467,46145.55,
2022-09-11,CUS67665632860,13193,467,430147.8,SILVER
2022-09-11,CUS27072654924,9247,467,176438.52,
2022-09-11,CUS60387261760,15281,467,96494.6,
2022-09-11,CUS90051010660,10764,467,,BRONZE
2022-09-11,CUS60697122436,8512,467,26620.94,SILVER
2022-09-11,CUS73185091536,10220,468,254030.8,
2022-09-11,CUS74503780260,6637,468,131143.77,SILVER
2022-09-11,CUS12712656336,10161,468,301373.4,GOLD
2022-09-11,CUS30573973024,10265,468,81958.07,SILVER
2022-09-11,CUS52550558036,16647,468,97859.96,
2022-09-11,CUS25323422160,12041,468,42901.56,
2022-09-11,CUS94519640260,8502,468,103706.49,SILVER
2022-09-11,CUS12234920036,25582,468,140286.54,SILVER
2022-09-11,CUS51045309360,8451,468,20174.81,SILVER
2022-09-11,CUS60845080860,9924,468,52000.25,GOLD
2022-09-11,CUS87484123560,7233,468,136622.34,
2022-09-11,CUS51104590560,8137,468,3934.41,SILVER
2022-09-11,CUS36956889560,8342,468,263049.15,SILVER
2022-09-11,CUS40641910460,6960,469,383407.5,
2022-09-11,CUS83348548148,17092,469,249817.53,SILVER
2022-09-11,CUS97160809436,7387,469,273833.2,
2022-09-11,CUS35137503448,3620,469,,BRONZE
2022-09-11,CUS50990056960,6339,469,31814.44,GOLD
2022-09-11,CUS71384333824,8213,469,23299.04,SILVER
2022-09-11,CUS72133889360,7500,469,80218.12,SILVER
2022-09-11,CUS31699213912,13653,469,21756.18,
2022-09-11,CUS17549660060,5224,469,,
2022-09-11,CUS67400307660,10585,469,183050.16,BRONZE
2022-09-11,CUS54370872312,3192,469,92738.88,SILVER
2022-09-11,CUS52780762536,5182,469,18566.13,
2022-09-11,CUS17174464460,11304,469,,SILVER
2022-09-11,CUS43614762524,5522,469,38696.45,SILVER
2022-09-11,CUS99240292660,6098,469,8932.92,
2022-09-11,CUS39981471760,6719,470,30372.84,SILVER
2022-09-11,CUS68559278460,16316,470,30315.92,SILVER
2022-09-11,CUS90730081448,10042,470,362327.76,SILVER
2022-09-11,CUS28889751860,6786,470,177393.4,
2022-09-11,CUS99631648760,15459,470,86559.54,
2022-09-11,CUS94480935660,6390,470,411597.1,BRONZE
2022-09-11,CUS37134803560,12357,470,2522.46,
2022-09-11,CUS99582460060,8741,470,38995.12,
2022-09-11,CUS31446657548,6288,470,116006.16,SILVER
2022-09-11,CUS16523701948,8794,470,73753.86,SILVER
2022-09-11,CUS57571350760,10027,470,181908.15,SILVER
2022-09-11,CUS19605751324,5350,470,76778.26,BRONZE
2022-09-11,CUS36531468136,5568,470,3667.47,
2022-09-11,CUS87354444460,6552,470,5986.89,SILVER
2022-09-11,CUS61068124448,9201,470,18.31,SILVER
2022-09-11,CUS88166541524,4216,470,88350.04,SILVER
2022-09-11,CUS22981128424,4216,470,88350.04,SILVER
2022-09-11,CUS20181820436,7032,470,7988.67,SILVER
2022-09-11,CUS69579744960,6838,470,39792.47,SILVER
2022-09-11,CUS30303433936,9717,470,66832.4,
2022-09-11,CUS64141658036,7884,471,176389.94,
2022-09-11,CUS12497622560,7762,471,146132.9,BRONZE
2022-09-11,CUS15768072560,8570,471,67582.92,SILVER
2022-09-11,CUS87853101760,8560,471,132832.29,SILVER
2022-09-11,CUS28751264124,8585,471,5575.25,
2022-09-11,CUS80985078860,9932,471,96408.66,
2022-09-11,CUS80485454024,12731,471,108810.18,SILVER
2022-09-11,CUS90197789160,7370,471,254796.3,SILVER
2022-09-11,CUS76241590848,13076,471,326833.9,SILVER
2022-09-11,CUS56580064948,8044,471,118780.06,SILVER
2022-09-11,CUS54368478360,7634,471,147861.6,
2022-09-11,CUS49147839024,4827,471,,BRONZE
2022-09-11,CUS29619048436,4015,471,34560.64,BRONZE
2022-09-11,CUS65462482060,19995,471,47630.87,
2022-09-11,CUS35558626336,6185,472,43416.95,BRONZE
2022-09-11,CUS54356478924,7628,472,33509.52,SILVER
2022-09-11,CUS40371226260,5247,472,202882.3,SILVER
2022-09-11,CUS15154325748,8882,472,,
2022-09-11,CUS62934093360,15667,472,2258284.77,SILVER
2022-09-11,CUS81951564760,6718,472,454310.4,
2022-09-11,CUS63601550660,9129,472,98712.48,SILVER
2022-09-11,CUS38116419660,9280,472,64608.82,
2022-09-11,CUS82491789548,3925,472,8022.57,SILVER
2022-09-11,CUS24825575260,8600,472,185423.04,SILVER
2022-09-11,CUS29104694448,13735,472,667425.46,SILVER
2022-09-11,CUS54034419960,13735,472,667425.46,SILVER
2022-09-11,CUS45886789648,4532,472,41168.76,SILVER
2022-09-11,CUS45962586960,6983,473,33868.74,SILVER
2022-09-11,CUS62888188912,11596,473,22153.74,SILVER
2022-09-11,CUS15592644924,10149,473,54976.95,GOLD
2022-09-11,CUS67769599324,3947,473,11431.04,SILVER
2022-09-11,CUS13675783060,8191,473,193333.1,
2022-09-11,CUS98069578060,12672,473,196545.05,BRONZE
2022-09-11,CUS99116737260,9115,473,269513.19,SILVER
2022-09-11,CUS75505735260,5672,473,42327.81,
2022-09-11,CUS92062613148,10534,473,,BRONZE
2022-09-11,CUS98787487260,7947,473,156983.4,SILVER
2022-09-11,CUS19560691260,7725,473,540.8,GOLD
2022-09-11,CUS22731843112,7405,473,199502.02,
2022-09-11,CUS32067315960,5805,473,8391.25,SILVER
2022-09-11,CUS65035017824,6662,473,13947.8,BRONZE
2022-09-11,CUS75070983160,6608,474,121126.8,
2022-09-11,CUS72983148348,8396,474,43427.66,SILVER
2022-09-11,CUS88103696124,15055,474,2446382.12,SILVER
2022-09-11,CUS23701904848,12288,474,1511313.12,
2022-09-11,CUS76417445848,7823,474,103908.9,SILVER
2022-09-11,CUS11715946148,5737,474,20187.24,SILVER
2022-09-11,CUS40240517760,34897,474,760390.7,
2022-09-11,CUS96877246260,7632,474,49104.71,GOLD
2022-09-11,CUS39163973224,9431,474,86313.6,SILVER
2022-09-11,CUS19572934360,8426,474,84249.62,SILVER
2022-09-11,CUS18165142960,9002,475,186680.76,GOLD
2022-09-11,CUS25274376224,6904,475,72009.84,SILVER
2022-09-11,CUS68133386460,4097,475,7205.8,
2022-09-11,CUS51366523860,4591,475,67562.07,SILVER
2022-09-11,CUS32867535548,7250,475,4373.95,SILVER
2022-09-11,CUS88570999960,7250,475,4373.95,SILVER
2022-09-11,CUS17641156060,14275,475,343592.44,BRONZE
2022-09-11,CUS94661109948,7884,475,17008.28,
2022-09-11,CUS99900650260,9485,476,497130.52,SILVER
2022-09-11,CUS25431946460,10909,476,198565,SILVER
2022-09-11,CUS23268035636,6674,476,11921.34,SILVER
2022-09-11,CUS70204929036,7331,476,24838.32,SILVER
2022-09-11,CUS54239836060,15251,476,,SILVER
2022-09-11,CUS71268982260,8998,476,185588.4,
2022-09-11,CUS26778938348,7639,476,124773.96,SILVER
2022-09-11,CUS76735574248,13049,476,150000,GOLD
2022-09-11,CUS12534152260,5738,476,64551.12,SILVER
2022-09-11,CUS25658530348,6930,476,35352.26,SILVER
2022-09-11,CUS45288919160,6722,476,418897.52,SILVER
2022-09-11,CUS21125488660,6722,476,418897.52,SILVER
2022-09-11,CUS87110869060,8423,476,5288.49,BRONZE
2022-09-11,CUS68641930436,16919,476,102169.41,GOLD
2022-09-11,CUS36979894460,16379,477,2392.59,SILVER
2022-09-11,CUS72105038260,7130,477,53022.75,BRONZE
2022-09-11,CUS92742827524,5747,477,35202.15,GOLD
2022-09-11,CUS19805419924,7559,477,55581.78,GOLD
2022-09-11,CUS26057804160,8903,477,135514.24,BRONZE
2022-09-11,CUS44268299460,11094,477,37703.77,BRONZE
2022-09-11,CUS32691441960,7679,477,64808.68,SILVER
2022-09-11,CUS33687146160,11052,477,132543.45,SILVER
2022-09-11,CUS31200887836,6134,477,228822.94,
2022-09-11,CUS90032942648,7536,477,97059.9,SILVER
2022-09-11,CUS67151911060,7032,477,69990.44,GOLD
2022-09-11,CUS46498310560,10443,477,70479.9,SILVER
2022-09-11,CUS14691303936,7253,477,26476.5,BRONZE
2022-09-11,CUS77576007260,8769,477,139041.26,BRONZE
2022-09-11,CUS62034947960,8769,477,139041.26,BRONZE
2022-09-11,CUS19001130960,8184,477,30262.06,
2022-09-11,CUS28269584548,7917,478,2691.95,SILVER
2022-09-11,CUS79488572536,7216,478,263969.94,SILVER
2022-09-11,CUS52178765424,8865,478,110407.36,
2022-09-11,CUS33105142560,7230,478,36985.22,SILVER
2022-09-11,CUS76742398724,11120,478,,SILVER
2022-09-11,CUS27406555160,10592,478,23032.5,BRONZE
2022-09-11,CUS18031736036,10163,478,,SILVER
2022-09-11,CUS63752268736,14663,478,7443.58,BRONZE
2022-09-11,CUS21631928348,4269,478,13469.49,
2022-09-11,CUS41316556960,12746,478,185238.03,
2022-09-11,CUS23888509260,25500,478,60526.28,SILVER
2022-09-11,CUS30092341760,8510,478,37776.71,SILVER
2022-09-11,CUS82062578660,7383,478,993.43,
2022-09-11,CUS76701975160,14363,479,100910.49,
2022-09-11,CUS33187427036,18180,479,466445.8,SILVER
2022-09-11,CUS96114753436,12946,479,130372.04,
2022-09-11,CUS77234421636,8172,479,84373.35,SILVER
2022-09-11,CUS68764866660,9059,479,2150.7,SILVER
2022-09-11,CUS12020449936,7545,479,58158.48,SILVER
2022-09-11,CUS50350173524,6065,479,41769.02,SILVER
2022-09-11,CUS56456109060,4025,479,,BRONZE
2022-09-11,CUS19465818460,5654,479,392443.04,SILVER
2022-09-11,CUS58038690260,10107,479,,BRONZE
2022-09-11,CUS18188447048,7055,479,39674.53,SILVER
2022-09-11,CUS21022841660,6569,479,99671.51,SILVER
2022-09-11,CUS32690103448,8700,479,66190.76,SILVER
2022-09-11,CUS46417949660,5778,479,,
2022-09-11,CUS62666593036,4895,480,45584.48,BRONZE
2022-09-11,CUS21537398648,14466,480,936501.33,SILVER
2022-09-11,CUS49357161224,5668,480,19354.22,SILVER
2022-09-11,CUS70482367924,7872,480,361727.37,SILVER
2022-09-11,CUS98476797212,9050,480,116004.8,SILVER
2022-09-11,CUS68244942360,8070,480,62401.28,BRONZE
2022-09-11,CUS95225403560,15833,480,1085276.94,SILVER
2022-09-11,CUS91168411860,8484,480,338562.64,SILVER
2022-09-11,CUS97361231260,7779,480,244798.68,SILVER
2022-09-11,CUS20025119748,7583,480,72784.49,SILVER
2022-09-11,CUS45930477948,9564,480,85677.26,BRONZE
2022-09-11,CUS87506801060,6340,481,147535.12,SILVER
2022-09-11,CUS32703212836,3460,481,286605.69,
2022-09-11,CUS85731350348,11913,481,72518.52,SILVER
2022-09-11,CUS31829554860,11990,481,374068.1,BRONZE
2022-09-11,CUS46185853960,7789,481,110266.64,SILVER
2022-09-11,CUS81795294448,9370,481,249605.6,SILVER
2022-09-11,CUS35138102260,8138,481,232390.56,SILVER
2022-09-11,CUS60745785960,10123,481,81832.1,SILVER
2022-09-11,CUS97609002248,26193,482,511243.36,SILVER
2022-09-11,CUS89443884760,4828,482,117495.24,SILVER
2022-09-11,CUS75327977160,15000,482,225004.12,
2022-09-11,CUS36054209160,15029,482,126446.57,SILVER
2022-09-11,CUS35155944112,3615,482,,
2022-09-11,CUS32904457548,10977,482,23832.32,BRONZE
2022-09-11,CUS19575708224,7577,482,94036.56,SILVER
2022-09-11,CUS46990854860,6790,482,1587.12,SILVER
2022-09-11,CUS56442388160,12396,482,2050628.85,
2022-09-11,CUS49913546260,12196,482,154079.64,SILVER
2022-09-11,CUS97162839748,6169,482,34500.6,
2022-09-11,CUS66125768060,6129,482,243558.96,BRONZE
2022-09-11,CUS22027698260,6323,482,50386.76,SILVER
2022-09-11,CUS88922934712,6680,482,81483.66,
2022-09-11,CUS57333412960,4970,482,,BRONZE
2022-09-11,CUS49663645660,5013,482,23093.82,SILVER
2022-09-11,CUS64440062024,15034,483,33723.03,
2022-09-11,CUS48716590936,7231,483,85765.3,
2022-09-11,CUS30883549948,6256,483,45949.29,SILVER
2022-09-11,CUS33047757260,22147,483,95637.04,
2022-09-11,CUS97558214748,5504,483,163511.22,SILVER
2022-09-11,CUS53480317060,6537,483,33530.28,BRONZE
2022-09-11,CUS82031551760,12704,483,6962.27,
2022-09-11,CUS63268466136,8449,483,60057.92,
2022-09-11,CUS77986768048,7655,484,615562.72,BRONZE
2022-09-11,CUS48452724124,6840,484,32483.14,SILVER
2022-09-11,CUS93246138460,7151,484,44244.04,
2022-09-11,CUS61718611348,8510,484,7269.72,SILVER
2022-09-11,CUS73643388960,5158,484,6808.46,SILVER
2022-09-11,CUS13126166460,9225,484,254433,
2022-09-11,CUS64600088460,3884,484,8486.66,SILVER
2022-09-11,CUS12793597724,11526,484,24636.6,BRONZE
2022-09-11,CUS92286286348,4700,484,28102.86,SILVER
2022-09-11,CUS78455395260,7959,484,115373.56,
2022-09-11,CUS47679517924,4909,484,2864.97,SILVER
2022-09-11,CUS60659280636,5542,484,28904.01,BRONZE
2022-09-11,CUS19764069360,7650,484,2577.38,BRONZE
2022-09-11,CUS40087609348,9152,484,181290.18,SILVER
2022-09-11,CUS95665989760,27221,485,515580.98,GOLD
2022-09-11,CUS53468772860,5834,485,29643.05,SILVER
2022-09-11,CUS86552273360,5612,485,,BRONZE
2022-09-11,CUS86401679660,11600,485,80794.36,BRONZE
2022-09-11,CUS51468594236,5201,485,4891.38,BRONZE
2022-09-11,CUS21268725136,9360,485,58232.4,SILVER
2022-09-11,CUS58748955924,7959,485,11742,SILVER
2022-09-11,CUS74651247160,10537,485,247780.9,SILVER
2022-09-11,CUS97924150236,6024,485,120021.06,BRONZE
2022-09-11,CUS38147094860,21927,485,69172.68,SILVER
2022-09-11,CUS98834821160,10654,485,4686.73,SILVER
2022-09-11,CUS11312964260,25459,485,31535.45,
2022-09-11,CUS25898977360,15582,485,355564.84,
