date,customerId,monthly_salary,health_score,current_debt,category
2022-09-10,CUS78397064124,6047,537,3767.04,BRONZE
2022-09-10,CUS94465492424,16455,537,16974.05,SILVER
2022-09-10,CUS58604672860,6475,537,60872.61,SILVER
2022-09-10,CUS38957512960,8556,537,3626.98,SILVER
2022-09-10,CUS90453137236,11890,537,1077739.96,SILVER
2022-09-10,CUS13098552060,15684,537,226703.92,SILVER
2022-09-10,CUS60542547924,11158,538,1225.65,
2022-09-10,CUS87358955960,7230,538,174665.91,SILVER
2022-09-10,CUS19010733412,12745,538,38016,BRONZE
2022-09-10,CUS88463984224,6685,538,18575.22,BRONZE
2022-09-10,CUS79138571648,10348,539,52562.65,SILVER
2022-09-10,CUS36254098460,12748,539,309848.46,SILVER
2022-09-10,CUS50123646160,10248,539,84900.16,
2022-09-10,CUS26918338560,6066,539,188331.7,SILVER
2022-09-10,CUS29433970160,6066,539,188331.7,SILVER
2022-09-10,CUS60881842524,10309,539,11637.06,SILVER
2022-09-10,CUS47793388360,8678,539,10782.46,
2022-09-10,CUS70232931912,11047,539,688615.96,GOLD
2022-09-10,CUS50683820148,5560,539,75291.4,SILVER
2022-09-10,CUS53169581624,7580,539,421947.6,GOLD
2022-09-10,CUS41712159960,13051,539,277216.86,
2022-09-10,CUS59161463612,10137,539,74212.42,SILVER
2022-09-10,CUS93429827060,6394,540,76616.98,SILVER
2022-09-10,CUS63274485136,8870,540,64264.92,BRONZE
2022-09-10,CUS33486801136,10377,540,31499.05,SILVER
2022-09-10,CUS70464995912,16957,540,460728.39,SILVER
2022-09-10,CUS74014012560,8306,540,59362.45,SILVER
2022-09-10,CUS63514352712,6880,540,26720.19,SILVER
2022-09-10,CUS69152725324,8886,540,28583.32,SILVER
2022-09-10,CUS62526315560,13535,540,602064.02,SILVER
2022-09-10,CUS38199134860,19175,540,304237.5,
2022-09-10,CUS50696680624,16107,540,154985.98,
2022-09-10,CUS87494106848,14925,541,675175.24,GOLD
2022-09-10,CUS40437859648,13715,541,1486.29,
2022-09-10,CUS47746714524,5634,541,74164.2,BRONZE
2022-09-10,CUS84036256024,10374,541,544421.2,
2022-09-10,CUS72287474236,14466,541,157218.81,SILVER
2022-09-10,CUS83124645924,21183,541,23380.68,BRONZE
2022-09-10,CUS27241120012,13853,542,152291.74,SILVER
2022-09-10,CUS88461802424,11413,542,20435.04,SILVER
2022-09-10,CUS73758229760,9434,542,111263.48,
2022-09-10,CUS72027724160,7237,542,256125,
2022-09-10,CUS37262982760,14637,542,85206.9,SILVER
2022-09-10,CUS29218183860,6406,542,14951.3,SILVER
2022-09-10,CUS52854193724,20518,542,1641963.65,
2022-09-10,CUS81583985136,10781,542,127177.38,GOLD
2022-09-10,CUS79426881260,11669,542,229050.43,SILVER
2022-09-10,CUS53038029236,8902,542,256860.72,SILVER
2022-09-10,CUS23355576224,13747,542,22316.32,BRONZE
2022-09-10,CUS59046460060,6033,543,45109.41,
2022-09-10,CUS79585144460,20028,543,3213.44,SILVER
2022-09-10,CUS48221155748,10184,543,763599.9,BRONZE
2022-09-10,CUS11528494760,10538,544,2156438.2,
2022-09-10,CUS93568864460,7833,544,21725.11,SILVER
2022-09-10,CUS46110498248,6043,544,18841.76,BRONZE
2022-09-10,CUS46764858260,15045,544,379755.93,
2022-09-10,CUS74619689736,8838,544,60302.34,BRONZE
2022-09-10,CUS19698118624,7125,544,14087.32,BRONZE
2022-09-10,CUS74131930412,13559,544,440234.8,
2022-09-10,CUS20422756836,7461,545,12314.76,
2022-09-10,CUS51073289160,7052,545,134368.84,
2022-09-10,CUS26467548360,29992,545,484376.01,BRONZE
2022-09-10,CUS68274644760,6380,545,65204.8,GOLD
2022-09-10,CUS62384021624,22760,545,55630.56,SILVER
2022-09-10,CUS62882398512,7608,546,22432.89,SILVER
2022-09-10,CUS68864727212,15929,546,6186.84,
2022-09-10,CUS16631790360,20398,546,2691062.48,SILVER
2022-09-10,CUS44000220748,15203,546,68341.12,SILVER
2022-09-10,CUS32649424812,10547,546,107527.72,SILVER
2022-09-10,CUS25558846960,10100,546,99936.15,BRONZE
2022-09-10,CUS24679516848,8362,547,1222.4,SILVER
2022-09-10,CUS49348503260,5198,547,76040.68,
2022-09-10,CUS78220254836,13000,547,483195.03,
2022-09-10,CUS34306207860,10311,547,14501.42,
2022-09-10,CUS86781601160,19502,547,272671.5,BRONZE
2022-09-10,CUS17589096960,14017,547,174194.6,BRONZE
2022-09-10,CUS72141428260,10950,548,111129.45,SILVER
2022-09-10,CUS82705385060,19118,548,239179.59,SILVER
2022-09-10,CUS33148883860,10025,548,163714.25,GOLD
2022-09-10,CUS59502021448,9102,548,227990.1,SILVER
2022-09-10,CUS48852465436,5980,548,15046.34,
2022-09-10,CUS32001559412,5991,548,4396.73,BRONZE
2022-09-10,CUS20101964760,15866,548,73610.87,SILVER
2022-09-10,CUS73135154360,8181,549,1409406.92,
2022-09-10,CUS87928447660,10605,549,62602.1,SILVER
2022-09-10,CUS34644177524,3411,549,13528.08,
2022-09-10,CUS90112954460,7785,549,226878.62,GOLD
2022-09-10,CUS25230760336,10147,549,24569.19,
2022-09-10,CUS49764846560,12060,549,35743.79,
2022-09-10,CUS99447475724,7602,549,5913.59,SILVER
2022-09-10,CUS61525356348,14930,549,926879.32,
2022-09-10,CUS92538407712,5710,550,67565.68,SILVER
2022-09-10,CUS72383798748,8270,550,67537.6,SILVER
2022-09-10,CUS53570983836,8626,550,57977.37,SILVER
2022-09-10,CUS34175267760,9348,551,92037.84,SILVER
2022-09-10,CUS91144959060,10137,551,34463.71,
2022-09-10,CUS54851651548,10671,551,196389.81,SILVER
2022-09-10,CUS25897907912,33743,552,67927.38,
2022-09-10,CUS52722345536,3578,552,10660.68,SILVER
2022-09-10,CUS54623701024,4751,552,61440.12,SILVER
2022-09-10,CUS27561236260,9337,552,313500.07,GOLD
2022-09-10,CUS55353474336,8048,552,331055.18,SILVER
2022-09-10,CUS34279275648,20053,552,339242,BRONZE
2022-09-10,CUS67371937460,16429,552,120457.74,SILVER
2022-09-10,CUS46182894724,8243,552,342000.69,
2022-09-10,CUS56340640560,16354,552,1008116.96,
2022-09-10,CUS71052824436,8226,552,5394.28,BRONZE
2022-09-10,CUS41964572312,11539,552,458482.32,
2022-09-10,CUS58906757160,9072,553,34913.68,BRONZE
2022-09-10,CUS47664230448,5013,553,32343.18,SILVER
2022-09-10,CUS68468182148,10531,553,30182.69,SILVER
2022-09-10,CUS25971988412,15663,554,253597.57,BRONZE
2022-09-10,CUS71019834012,4905,554,37997.52,SILVER
2022-09-10,CUS23091145224,11967,554,41105.34,SILVER
2022-09-10,CUS94289402560,7011,554,42215.77,GOLD
2022-09-10,CUS60568029912,8091,555,78137.84,BRONZE
2022-09-10,CUS92414374160,9774,555,909.38,
2022-09-10,CUS39948719312,12426,555,73431.26,SILVER
2022-09-10,CUS35023135060,12734,555,56315.16,SILVER
2022-09-10,CUS73088458036,5547,555,41935.72,SILVER
2022-09-10,CUS78569461060,8867,556,192286.72,GOLD
2022-09-10,CUS87757724160,9086,556,98153.28,SILVER
2022-09-10,CUS74492190860,8861,556,188627.14,GOLD
2022-09-10,CUS67847145136,6821,556,134585.13,SILVER
2022-09-10,CUS91789900160,11153,556,358245.28,SILVER
2022-09-10,CUS18975987936,11540,556,655321.64,SILVER
2022-09-10,CUS74464802360,9402,556,582242.66,
2022-09-10,CUS60851903360,12818,556,1923918.3,
2022-09-10,CUS49655478160,17263,556,336758.2,SILVER
2022-09-10,CUS11686030460,7721,556,187.74,SILVER
2022-09-10,CUS57215948960,8981,556,372597.5,SILVER
2022-09-10,CUS35904639748,5579,556,7174.28,SILVER
2022-09-10,CUS85025583360,5941,557,204574.82,SILVER
2022-09-10,CUS97006352660,7239,557,1310057.31,SILVER
2022-09-10,CUS11234222548,9440,557,50023.98,SILVER
2022-09-10,CUS62772099660,7239,557,1310057.31,SILVER
2022-09-10,CUS22492788560,21516,558,745517.22,
2022-09-10,CUS85277864060,17960,558,240608.08,SILVER
2022-09-10,CUS80359870548,17960,558,240608.08,SILVER
2022-09-10,CUS42103655260,7861,558,50270.08,BRONZE
2022-09-10,CUS23096677612,11314,559,162231.14,SILVER
2022-09-10,CUS74607741136,8440,559,24264.99,
2022-09-10,CUS54408072812,15275,559,81724.07,SILVER
2022-09-10,CUS14467708324,11314,559,162231.14,SILVER
2022-09-10,CUS84120539460,29739,559,483668.52,BRONZE
2022-09-10,CUS49325190860,11946,559,1058.23,SILVER
2022-09-10,CUS66295390660,41095,559,1244005.83,SILVER
2022-09-10,CUS25917622124,9971,559,99811.8,SILVER
2022-09-10,CUS50453000212,6233,559,10958.44,BRONZE
2022-09-10,CUS92290579260,8751,559,300980.92,SILVER
2022-09-10,CUS95585103460,10351,559,66163.38,
2022-09-10,CUS88298963060,30321,560,236471,SILVER
2022-09-10,CUS70197379160,24278,560,109423.19,GOLD
2022-09-10,CUS70779445448,7360,560,390648.51,SILVER
2022-09-10,CUS59186928748,12019,560,813402.27,
2022-09-10,CUS90757737460,9644,560,391010.84,BRONZE
2022-09-10,CUS62531878224,5845,560,35634.66,SILVER
2022-09-10,CUS72479565248,10033,561,20765.75,
2022-09-10,CUS26598139024,6864,561,705800.2,
2022-09-10,CUS46191955248,10216,561,56013.9,SILVER
2022-09-10,CUS94252337148,12314,561,31591.85,
2022-09-10,CUS59282791860,22067,562,698982.6,GOLD
2022-09-10,CUS35293347036,12000,562,1216125.69,SILVER
2022-09-10,CUS63549229112,14520,562,949222.53,
2022-09-10,CUS56028967424,5337,563,564190.8,SILVER
2022-09-10,CUS45400649260,7213,564,58507.05,SILVER
2022-09-10,CUS79272518060,18722,564,1058330.17,SILVER
2022-09-10,CUS74367370560,18300,564,1920375.72,SILVER
2022-09-10,CUS75473430960,19743,564,2091647.1,SILVER
2022-09-10,CUS51615165260,11174,564,567467.84,
2022-09-10,CUS50605267160,14021,564,188343.73,BRONZE
2022-09-10,CUS60630065324,16724,565,7004.06,SILVER
2022-09-10,CUS94834894160,10099,565,35020.7,SILVER
2022-09-10,CUS48702291224,12489,565,78558.81,SILVER
2022-09-10,CUS82652918424,11005,566,940142.85,
2022-09-10,CUS72580772760,9639,566,83009,SILVER
2022-09-10,CUS49338264060,7786,566,35196.39,SILVER
2022-09-10,CUS25162598724,11490,567,348468.32,
2022-09-10,CUS69997078824,8787,567,21562.29,SILVER
2022-09-10,CUS26210734012,4115,567,42130.89,SILVER
2022-09-10,CUS31757792860,15314,567,21738.04,SILVER
2022-09-10,CUS56151836824,9280,568,115717.72,GOLD
2022-09-10,CUS15823493524,7670,569,57405.86,SILVER
2022-09-10,CUS56332330560,6288,569,123401.6,SILVER
2022-09-10,CUS60594478060,13503,570,93758.27,GOLD
2022-09-10,CUS51906786660,15261,570,11771.92,SILVER
2022-09-10,CUS37162589260,18665,570,56369.17,SILVER
2022-09-10,CUS19482576360,16536,570,433383.55,SILVER
2022-09-10,CUS63570275036,9436,571,14914.94,
2022-09-10,CUS98688806660,14676,571,,GOLD
2022-09-10,CUS42014412836,14676,571,,
2022-09-10,CUS54896710548,15837,571,290982.64,SILVER
2022-09-10,CUS23598363736,15700,571,212484.79,
2022-09-10,CUS38483814060,6286,571,1494.54,
2022-09-10,CUS69176565460,14907,571,61816.55,BRONZE
2022-09-10,CUS67975103160,15954,572,628156.23,
2022-09-10,CUS43089219112,10053,572,64218.81,BRONZE
2022-09-10,CUS44421481436,7644,572,16194.09,SILVER
2022-09-10,CUS47248552624,6964,573,403899.61,SILVER
2022-09-10,CUS37148802560,6087,573,94534.06,
2022-09-10,CUS63042183124,23135,574,313044.12,SILVER
2022-09-10,CUS42256908460,15812,574,628252.29,SILVER
2022-09-10,CUS49150386760,5773,574,19684.05,SILVER
2022-09-10,CUS70415522360,9423,574,983934.08,BRONZE
2022-09-10,CUS55573641736,12699,575,49981.8,
2022-09-10,CUS47058969360,13771,575,733772.64,
2022-09-10,CUS63783324924,6406,576,425433.84,SILVER
2022-09-10,CUS48389911848,7901,576,58193.55,SILVER
2022-09-10,CUS71241831760,10761,576,37372.77,SILVER
2022-09-10,CUS75626925248,9509,577,21838.41,
2022-09-10,CUS51238510960,15400,577,1256674.16,SILVER
2022-09-10,CUS77369696560,8397,578,536367.74,
2022-09-10,CUS98570337860,23798,579,72632.37,GOLD
2022-09-10,CUS23846182460,13767,579,185383.38,SILVER
2022-09-10,CUS75203184124,12935,579,442702.23,
2022-09-10,CUS51733400660,13956,579,45951.86,SILVER
2022-09-10,CUS51963544760,7105,579,14223.3,
2022-09-10,CUS80170560760,11642,580,898073.1,SILVER
2022-09-10,CUS74992701460,8709,580,406813.31,SILVER
2022-09-10,CUS19730015548,8072,580,555997.26,BRONZE
2022-09-10,CUS58995085960,8072,580,555997.26,BRONZE
2022-09-10,CUS72622745560,6435,580,315374.19,GOLD
2022-09-10,CUS75103694212,18093,581,952453.34,SILVER
2022-09-10,CUS63435685948,12507,581,92359.28,
2022-09-10,CUS78129310560,8410,581,48336.7,BRONZE
2022-09-10,CUS63714952524,13344,581,23787.99,GOLD
2022-09-10,CUS69882976124,10861,582,151648.92,SILVER
2022-09-10,CUS84792116412,9822,582,87265.55,SILVER
2022-09-10,CUS92972419112,9430,583,1037804.97,
2022-09-10,CUS93737382260,13846,583,15630.24,SILVER
2022-09-10,CUS29950854560,35418,584,428478.18,BRONZE
2022-09-10,CUS76272239536,15808,584,15440.07,
2022-09-10,CUS29022380960,10550,585,779800.2,SILVER
2022-09-10,CUS99842580736,9439,585,68731.33,SILVER
2022-09-10,CUS77775789812,9371,585,328275.51,
2022-09-10,CUS87858716448,19003,587,686031.54,SILVER
2022-09-10,CUS44470400824,8260,587,867053.64,
2022-09-10,CUS95637791036,7458,587,19133.73,SILVER
2022-09-10,CUS45118502048,6947,587,232425.84,
2022-09-10,CUS49950589560,11689,587,57715.85,GOLD
2022-09-10,CUS93217367360,9987,587,1288385.04,GOLD
2022-09-10,CUS86491973960,7540,588,37672.36,SILVER
2022-09-10,CUS22226338260,12879,589,1748328.36,
2022-09-10,CUS39815238524,40308,590,337992,SILVER
2022-09-10,CUS93134803460,12028,592,256517.89,
2022-09-10,CUS38624983760,8086,592,296899.32,SILVER
2022-09-10,CUS85752974160,18200,593,395492.43,SILVER
2022-09-10,CUS79365436760,6917,594,3403.38,
2022-09-10,CUS42434594460,9364,594,115495.2,SILVER
2022-09-10,CUS42740198112,14028,595,40479.06,
2022-09-10,CUS22300010236,7716,596,89254.04,SILVER
2022-09-10,CUS12114237048,8274,597,61185.3,SILVER
2022-09-10,CUS46197867860,7764,598,48969.87,SILVER
2022-09-10,CUS29843580812,6345,599,13210.64,GOLD
2022-09-10,CUS35628672612,12374,599,250322.64,SILVER
2022-09-10,CUS49707524860,28263,600,107417.8,SILVER
2022-09-10,CUS34174562124,10161,600,648836.64,
2022-09-10,CUS49514883760,17777,601,200594.3,SILVER
2022-09-10,CUS60461558160,6419,601,440960.76,SILVER
2022-09-10,CUS75761063560,5112,605,48686.9,GOLD
2022-09-10,CUS82958142936,7464,608,283914.68,SILVER
2022-09-10,CUS63527578724,10892,609,263929.73,SILVER
2022-09-10,CUS96971301960,12829,609,361233.7,
2022-09-10,CUS54091058124,12133,610,21966.05,
2022-09-10,CUS40056771836,14984,610,1253947.02,SILVER
2022-09-10,CUS94949528060,14936,610,1088652.02,SILVER
2022-09-10,CUS79341151936,11948,611,49964.07,GOLD
2022-09-10,CUS91776619436,13874,613,160146.03,SILVER
2022-09-10,CUS30179420260,8181,614,391783.71,
2022-09-10,CUS93267316160,17396,617,278840.12,BRONZE
2022-09-10,CUS53108698160,10976,617,514452.24,BRONZE
2022-09-10,CUS71628215460,10303,617,255388.26,SILVER
2022-09-10,CUS93676756636,18284,618,79375.68,GOLD
2022-09-10,CUS42661753160,14713,620,522965.09,
2022-09-10,CUS87418262524,9186,622,102192.42,
2022-09-10,CUS76578251448,13649,622,347782.74,SILVER
2022-09-10,CUS43100299360,15583,625,997298.16,SILVER
2022-09-10,CUS62011061360,7247,625,407901.7,
2022-09-10,CUS22986492348,10418,628,193436.79,SILVER
2022-09-10,CUS92268379060,8693,629,7750.62,SILVER
2022-09-10,CUS36677519048,9664,644,45862.45,
2022-09-10,CUS39022331024,6410,656,5384.29,SILVER
2022-09-10,CUS95863931512,8411,658,94016.48,
2022-09-10,CUS90289961624,2169,3,1374.26,BRONZE
2022-09-10,CUS80852415136,1252,3,327.39,BRONZE
2022-09-10,CUS59050587336,730,3,747.02,BRONZE
2022-09-10,CUS30651113936,1252,3,327.39,BRONZE
2022-09-10,CUS28764624636,1292,3,,
2022-09-10,CUS17084978936,1872,3,4907.42,SILVER
2022-09-10,CUS14785223936,1425,56,,
2022-09-10,CUS67496548548,1592,77,2082.76,
2022-09-10,CUS72147424936,1183,81,61.53,BRONZE
2022-09-10,CUS34209258536,1183,81,61.53,BRONZE
2022-09-10,CUS81038069136,2763,94,,SILVER
2022-09-10,CUS22216982136,3708,101,2203.1,BRONZE
2022-09-10,CUS93948527136,1519,107,591.58,BRONZE
2022-09-10,CUS81805555036,1255,108,380,SILVER
2022-09-10,CUS38965297836,1666,110,2999.44,SILVER
2022-09-10,CUS82598630436,1488,110,,
2022-09-10,CUS40079799224,3060,111,979.33,
2022-09-10,CUS44214813924,1398,120,469.24,SILVER
2022-09-10,CUS17266734660,1431,123,570,BRONZE
2022-09-10,CUS66221112936,1143,124,,BRONZE
2022-09-10,CUS99217423360,2608,126,48623.8,SILVER
2022-09-10,CUS80715470736,940,127,,
2022-09-10,CUS89197963648,3142,129,11696.79,BRONZE
2022-09-10,CUS95195625148,1339,132,323.4,SILVER
2022-09-10,CUS67687767148,3916,133,4591.87,BRONZE
2022-09-10,CUS29100568248,5160,134,2251.15,SILVER
2022-09-10,CUS83917315148,1949,137,2615.1,SILVER
2022-09-10,CUS75292247836,2317,140,321.11,SILVER
2022-09-10,CUS96516196148,7785,140,1741.74,BRONZE
2022-09-10,CUS16109127224,1217,145,339.41,SILVER
2022-09-10,CUS90469014824,1963,147,638.71,BRONZE
2022-09-10,CUS50487118436,2385,150,113.21,BRONZE
2022-09-10,CUS89238120312,5795,153,9096.3,SILVER
2022-09-10,CUS39261343460,2523,153,47654.16,BRONZE
2022-09-10,CUS74448432548,5371,155,60.84,SILVER
2022-09-10,CUS18165532248,2792,156,35620.44,BRONZE
2022-09-10,CUS75093434936,2163,157,,SILVER
2022-09-10,CUS71824577848,2163,157,,SILVER
2022-09-10,CUS15696312124,1515,159,1360.08,
2022-09-10,CUS26878184936,2404,161,377.53,SILVER
2022-09-10,CUS66258880548,1888,165,,BRONZE
2022-09-10,CUS64500295936,3075,165,1092,BRONZE
2022-09-10,CUS71306683336,2890,166,1079.02,BRONZE
2022-09-10,CUS48577445848,2399,169,,BRONZE
2022-09-10,CUS27472139948,1680,170,3044.04,BRONZE
2022-09-10,CUS36169910036,3101,171,4603.05,SILVER
2022-09-10,CUS21047496036,3410,172,,BRONZE
2022-09-10,CUS47067157136,1091,172,1395.3,SILVER
2022-09-10,CUS82413071636,2376,172,8229.48,BRONZE
2022-09-10,CUS84090859624,2492,172,,SILVER
2022-09-10,CUS95549224348,1022,172,,BRONZE
2022-09-10,CUS94770904424,1300,175,,BRONZE
2022-09-10,CUS68964555624,2572,175,158.21,BRONZE
2022-09-10,CUS85645731148,2987,178,9024.1,SILVER
2022-09-10,CUS62945355624,4399,179,,SILVER
2022-09-10,CUS83288368236,2947,181,,SILVER
2022-09-10,CUS30278815048,2845,182,2916.33,SILVER
2022-09-10,CUS39545936648,2044,184,,SILVER
2022-09-10,CUS51986503336,1479,185,,
2022-09-10,CUS37343281248,1697,185,9782.43,
2022-09-10,CUS47336346948,4057,186,,SILVER
2022-09-10,CUS48340668848,2779,186,,BRONZE
2022-09-10,CUS74887083336,2845,187,,BRONZE
2022-09-10,CUS73064945724,1473,188,,
2022-09-10,CUS41827411648,2251,188,1785.9,BRONZE
2022-09-10,CUS34641859036,2879,188,8842.81,BRONZE
2022-09-10,CUS58520343536,2513,188,705.72,SILVER
2022-09-10,CUS37954378060,3220,189,214.69,BRONZE
2022-09-10,CUS20584350636,3335,189,,SILVER
2022-09-10,CUS98158970448,2140,190,1000,SILVER
2022-09-10,CUS97994729724,2092,190,,BRONZE
2022-09-10,CUS65559087536,3674,190,1449.64,BRONZE
2022-09-10,CUS44861594348,2009,191,723.65,SILVER
2022-09-10,CUS69860913024,1305,191,,SILVER
2022-09-10,CUS56497066524,2038,191,4345.33,SILVER
2022-09-10,CUS42580564848,1603,193,1.59,SILVER
2022-09-10,CUS13658262424,2027,194,,BRONZE
2022-09-10,CUS74991310036,1910,194,36991.8,SILVER
2022-09-10,CUS40905524548,2169,194,3608.89,SILVER
2022-09-10,CUS80694401936,1826,195,2844.36,BRONZE
2022-09-10,CUS50415819936,3283,196,,SILVER
2022-09-10,CUS90551609236,2645,197,319.6,BRONZE
2022-09-10,CUS68779470536,2645,197,319.6,SILVER
2022-09-10,CUS86678484712,3967,197,,BRONZE
2022-09-10,CUS34625736948,1611,198,55.26,BRONZE
2022-09-10,CUS58365561524,2782,198,13495.35,BRONZE
2022-09-10,CUS23018005036,1767,198,21995.1,SILVER
2022-09-10,CUS45134926224,5440,198,773.67,
2022-09-10,CUS49535949612,2101,198,469.4,SILVER
2022-09-10,CUS76224310924,4396,198,,BRONZE
2022-09-10,CUS23203538160,2367,200,,
2022-09-10,CUS44052199036,2943,200,9416.58,BRONZE
2022-09-10,CUS85916323536,2069,201,1016.62,BRONZE
2022-09-10,CUS59543263724,1807,202,497.49,BRONZE
2022-09-10,CUS34792540748,1902,202,,SILVER
2022-09-10,CUS85754628024,2988,202,167.2,BRONZE
2022-09-10,CUS12799265012,2204,202,323.13,BRONZE
2022-09-10,CUS52193106636,5279,202,20777.28,SILVER
2022-09-10,CUS55698299436,2300,202,,
2022-09-10,CUS30969358936,1827,202,935.01,BRONZE
2022-09-10,CUS74988254236,3195,202,9134.22,BRONZE
2022-09-10,CUS37010414024,3232,203,,BRONZE
2022-09-10,CUS30908195636,3139,203,10335.96,SILVER
2022-09-10,CUS12630537336,4885,203,14334.81,SILVER
2022-09-10,CUS55565432748,1163,204,,SILVER
2022-09-10,CUS65521494524,2139,204,341.87,
2022-09-10,CUS35264874436,2028,204,3458.48,SILVER
2022-09-10,CUS16127469448,1881,205,,SILVER
2022-09-10,CUS58265913148,1430,205,2258.1,BRONZE
2022-09-10,CUS71035099536,3389,207,5541.9,BRONZE
2022-09-10,CUS90800815848,2343,207,2754.59,SILVER
2022-09-10,CUS58997840636,2504,207,1172.98,BRONZE
2022-09-10,CUS60751777936,2303,207,1000,SILVER
2022-09-10,CUS12039164548,2110,208,604.34,BRONZE
2022-09-10,CUS43279996524,1460,208,1257.38,SILVER
2022-09-10,CUS40240586736,2461,208,9459.63,
2022-09-10,CUS56140415548,4804,210,2228.7,SILVER
2022-09-10,CUS26471798948,1549,210,3464.16,SILVER
2022-09-10,CUS83778181736,8075,210,154265.15,BRONZE
2022-09-10,CUS90595804548,3513,210,5628.66,SILVER
2022-09-10,CUS64551240336,3257,211,251.04,SILVER
2022-09-10,CUS26191656124,2420,211,10,BRONZE
2022-09-10,CUS71743538248,2557,213,,BRONZE
2022-09-10,CUS15576100336,2297,213,1310.28,BRONZE
2022-09-10,CUS61115862136,5496,213,,SILVER
2022-09-10,CUS46522870148,4035,213,1500,SILVER
2022-09-10,CUS83703888036,4427,214,51488.67,SILVER
2022-09-10,CUS57601028536,3432,214,,BRONZE
2022-09-10,CUS34581765936,1633,214,,BRONZE
2022-09-10,CUS64386280924,3340,214,418.75,BRONZE
2022-09-10,CUS33838507548,2347,216,4493.95,SILVER
2022-09-10,CUS66860399248,6561,216,845.21,SILVER
2022-09-10,CUS15967021236,3238,217,972.96,SILVER
2022-09-10,CUS22895685536,6181,217,60884.88,BRONZE
2022-09-10,CUS97891175324,1358,217,,
2022-09-10,CUS67887415024,1721,217,13016.94,
2022-09-10,CUS26075945548,3687,218,428.04,BRONZE
2022-09-10,CUS13254384748,3735,218,24345.2,SILVER
2022-09-10,CUS79948404236,1610,218,,BRONZE
2022-09-10,CUS55890865136,2498,218,,BRONZE
2022-09-10,CUS97204254636,1178,219,110,BRONZE
2022-09-10,CUS43370948424,2677,219,1606.95,BRONZE
2022-09-10,CUS67299438436,1361,220,,SILVER
2022-09-10,CUS77766820148,3755,220,,SILVER
2022-09-10,CUS85715137236,1569,220,907.43,
2022-09-10,CUS52308944724,1022,220,1611.72,SILVER
2022-09-10,CUS91386981736,1222,220,5021.23,
2022-09-10,CUS31495277124,1458,221,,
2022-09-10,CUS91206392636,3720,221,,SILVER
2022-09-10,CUS39269669536,1398,222,1415.03,BRONZE
2022-09-10,CUS66730420848,2126,222,,SILVER
2022-09-10,CUS66617737836,2926,223,,BRONZE
2022-09-10,CUS82427712436,1898,223,,BRONZE
2022-09-10,CUS80863045136,21254,223,707.08,SILVER
2022-09-10,CUS40479714060,2404,224,2000.1,BRONZE
2022-09-10,CUS17029118536,2489,224,878,BRONZE
2022-09-10,CUS64551934648,1354,224,1099.42,BRONZE
2022-09-10,CUS61151207448,2365,224,589.4,BRONZE
2022-09-10,CUS22044721836,2390,226,6171.5,BRONZE
2022-09-10,CUS85510041848,3372,226,440.53,BRONZE
2022-09-10,CUS89183581660,2206,226,8391.44,SILVER
2022-09-10,CUS30194603536,3179,226,1150,SILVER
2022-09-10,CUS83980254636,2258,227,20443.98,BRONZE
2022-09-10,CUS68741879324,3608,227,165605.3,SILVER
2022-09-10,CUS85573880736,1549,228,632.98,SILVER
2022-09-10,CUS39858766936,1641,228,,BRONZE
2022-09-10,CUS87440936936,1641,228,,BRONZE
2022-09-10,CUS46936752048,5812,228,2809.54,SILVER
2022-09-10,CUS37229145148,4694,229,12285.99,BRONZE
2022-09-10,CUS34079456524,1300,230,,SILVER
2022-09-10,CUS20267965636,2569,230,1215.94,SILVER
2022-09-10,CUS82399138448,3276,231,,SILVER
2022-09-10,CUS93180392448,3972,232,2015.86,SILVER
2022-09-10,CUS16780536148,6540,232,3554.04,SILVER
2022-09-10,CUS53795898736,3081,232,2223.04,BRONZE
2022-09-10,CUS97229776636,3240,232,,
2022-09-10,CUS89481539048,4648,233,2395.18,
2022-09-10,CUS37492205248,1250,233,,BRONZE
2022-09-10,CUS48855508736,8983,233,3298.99,SILVER
2022-09-10,CUS26817308836,4831,233,,BRONZE
2022-09-10,CUS15349003236,4831,233,,BRONZE
2022-09-10,CUS54004551736,2042,233,5718.18,SILVER
2022-09-10,CUS30906797648,4624,233,,SILVER
2022-09-10,CUS98050261148,1958,233,,BRONZE
2022-09-10,CUS85774297648,4040,233,1465.76,SILVER
2022-09-10,CUS77825349348,3210,233,3944.92,BRONZE
2022-09-10,CUS73839289724,2903,233,16731.39,
2022-09-10,CUS69389172160,1451,234,616.58,SILVER
2022-09-10,CUS56387911736,1502,234,8089.16,SILVER
2022-09-10,CUS82838269536,2189,234,10828.06,
2022-09-10,CUS77367128224,1699,235,,SILVER
2022-09-10,CUS24043517636,6701,235,49006.3,SILVER
2022-09-10,CUS24459396736,3083,235,641.31,SILVER
2022-09-10,CUS60303846436,2500,235,,BRONZE
2022-09-10,CUS53955089236,2500,235,,BRONZE
2022-09-10,CUS72779914236,3083,235,641.31,SILVER
2022-09-10,CUS21869678324,1824,236,1751.12,BRONZE
2022-09-10,CUS61811904224,2522,236,7447.42,SILVER
2022-09-10,CUS93694076736,4083,236,5355.92,BRONZE
2022-09-10,CUS87187185348,2423,237,1186.14,BRONZE
2022-09-10,CUS72569785348,1392,237,1886.32,BRONZE
2022-09-10,CUS71421929836,3237,237,36110.85,SILVER
